userId,testItems
1298, 1 2 3 4 5
1314, 4064 10446 1 2 3
1316, 25912 1 2 3 4
1322, 2125 32789 1867 1 2
1327, 17925 23282 10701 26394 5166
1333, 8840 23799 28676 31439 35355
1334, 21495 26621 29046 31341 37065
1335, 9730 23540 22570 25529 29389
1336, 9297 27198 35647 4453 4750
1343, 1677 10755 16782 26459 5231
1345, 35065 23951 12170 16758 24343
1346, 12102 8394 12873 20777 17648
1348, 88 11707 8216 15973 20941
1356, 18603 5706 1 2 3
1361, 28982 26741 6328 12122 10574
1365, 12535 20532 4223 11133 11554
1373, 9237 17193 12222 17597 23580
1378, 5331 1 2 3 4
1379, 1 2 3 4 5
1387, 14762 4833 27559 3853 21910
1391, 72 5280 5457 9489 10465
1405, 3789 18558 21719 31954 6798
1406, 14020 1 2 3 4
1408, 5494 21818 27507 1 2
1416, 12748 8509 17149 24309 30300
1417, 13530 424 11043 16687 17207
1418, 3259 1 2 3 4
1420, 17782 3035 3272 19798 20745
1423, 30141 1 2 3 4
1426, 30087 25952 1784 8752 24519
1428, 1 2 3 4 5
1431, 35327 18695 24496 20081 10748
1433, 6872 22859 1 2 3
1436, 10149 4527 34638 12182 24805
1438, 14020 2924 5352 11529 27477
1444, 18704 5211 7397 21972 6136
1445, 7933 21840 35789 709 14785
1447, 34129 1 2 3 4
1452, 19077 22193 25659 32149 35250
1453, 35095 5905 8001 15687 26024
1463, 35345 36663 2822 20547 374
1470, 32353 16892 30099 4930 21077
1473, 3904 4632 8005 10541 15953
1474, 10803 20518 22609 26212 36714
1476, 23951 12170 16758 24343 30417
1481, 29046 2561 2623 21495 37065
1484, 30453 1 2 3 4
1486, 17925 23282 26394 5166 2597
1487, 1397 2623 21495 26621 29046
1493, 9381 34790 13373 1 2
1501, 3736 8173 21825 6478 9484
1502, 5598 8049 35146 7611 13755
1503, 12102 21412 8394 1 2
1506, 3460 31995 19973 29742 1055
1508, 1076 15743 1448 32019 5945
1509, 4475 29673 22727 31992 35300
1510, 7876 4475 32083 14105 10573
1511, 3515 14118 20256 6627 36663
1516, 12947 18532 32038 36324 1
1527, 22029 153 9420 6446 17716
1528, 1 2 3 4 5
1538, 22482 15696 18055 12763 17941
1547, 28867 31616 14212 9747 15405
1551, 21406 27011 20611 2217 29241
1555, 1617 13284 31830 17881 6473
1560, 1646 21443 1 2 3
1564, 17383 33475 15769 22533 2712
1572, 13073 31750 2617 4480 16534
1576, 29355 26605 31556 16414 542
1577, 988 16167 16168 23703 31026
1578, 25967 233 3283 3501 9736
1587, 25939 14988 12102 21412 2536
1588, 15983 15352 27584 1 2
1606, 17756 2675 17011 10278 18063
1607, 17925 4708 28151 10701 26394
1617, 4648 2146 24206 13531 26671
1620, 28294 9372 15392 8840 23799
1624, 13502 11579 32642 25939 25444
1626, 19887 1316 1 2 3
1627, 3587 33993 1 2 3
1635, 17782 1 2 3 4
1636, 1 2 3 4 5
1637, 17052 9738 16059 23388 18403
1638, 31057 9420 34858 21098 27903
1641, 21025 23626 6971 32918 36063
1642, 27271 7262 2101 7071 12057
1643, 7451 16394 29212 964 32011
1644, 1 2 3 4 5
1645, 38 22865 1 2 3
1647, 6828 9997 10133 18088 20139
1648, 14319 29193 1 2 3
1649, 24786 23117 21188 28855 8496
1657, 24825 35937 7093 22409 36611
1658, 15674 8109 7065 1556 10126
1661, 1 2 3 4 5
1663, 31 18295 9694 1 2
1664, 6263 31616 14762 4833 12113
1667, 10098 1 2 3 4
1670, 20955 13726 16451 15108 23788
1675, 4221 16560 22329 30366 3993
1681, 3736 21825 1141 13214 1
1684, 18910 16680 35501 15389 28374
1685, 15608 30899 11160 6973 4740
1686, 1 2 3 4 5
1693, 9220 2964 5148 14500 4938
1696, 15743 17648 1448 32019 26191
1699, 2041 20955 13726 16451 19887
1707, 35486 7876 34633 13886 10748
1713, 1267 30825 1103 16076 19419
1719, 6893 24259 27360 11395 29392
1723, 12587 31512 14029 18720 35328
1726, 19835 32030 20539 1672 27306
1727, 1 2 3 4 5
1728, 19426 16803 33439 16687 34602
1734, 26621 29046 2561 2623 21495
1739, 1 2 3 4 5
1740, 17193 20877 15019 25740 30758
1750, 25444 8241 1 2 3
1756, 23188 32591 36248 1 2
1757, 20609 10243 1 2 3
1760, 199 35378 10366 11592 13281
1761, 21425 6563 8928 18188 26260
1764, 9290 36839 15971 29464 7618
1765, 23784 3281 12089 35586 1
1766, 7008 28602 10261 31676 501
1767, 22887 28753 34799 1 2
1768, 3017 26401 7188 22254 2098
1773, 10332 15183 35649 13909 1
1782, 21917 9119 13401 31889 32141
1785, 1 2 3 4 5
1786, 28294 16653 366 1 2
1787, 24547 19907 10059 8550 12753
1788, 26473 5045 19917 20594 25752
1789, 12102 21412 17648 9980 12873
1792, 34084 10615 1 2 3
1796, 4620 24130 34102 15066 21627
1800, 16004 8510 15628 1 2
1803, 7566 7010 35904 36181 366
1804, 8900 22140 26407 29613 1
1805, 18603 17193 20877 15769 4249
1806, 31900 23702 7008 28602 501
1807, 10452 2134 6205 8842 32616
1808, 14119 12295 2983 10423 24238
1812, 36487 1 2 3 4
1813, 16825 8133 15797 26405 30539
1816, 33912 16451 2041 10831 23949
1818, 1 2 3 4 5
1820, 14372 1 2 3 4
1823, 35300 6612 20495 26739 8810
1827, 1076 17648 1448 32019 33660
1829, 27322 1 2 3 4
1833, 25564 4173 36526 16599 16049
1845, 1 2 3 4 5
1857, 12147 19287 22991 24625 25043
1858, 10685 7464 3497 14667 17293
1862, 12654 873 9982 15732 23888
1866, 4238 22028 1 2 3
1874, 34788 17508 1 2 3
1875, 1573 30452 10456 21467 35419
1876, 23580 36663 14777 7657 4244
1879, 29636 35329 25677 4149 35974
1881, 32342 1 2 3 4
1883, 2004 5579 26397 8922 17074
1885, 1 2 3 4 5
1888, 29800 31887 366 5644 8579
1898, 6828 9997 10133 18088 20139
1899, 25060 31101 1 2 3
1900, 19824 4602 10216 33424 15245
1901, 13003 1480 21661 23012 18363
1906, 102 30400 35503 16414 4788
1910, 27047 34473 23296 35430 30155
1911, 16856 1 2 3 4
1918, 36552 6744 12222 17597 23580
1919, 6003 19240 20699 24376 24793
1920, 14738 8877 16511 26407 4554
1933, 4735 7961 32287 13160 1
1935, 3993 9239 17198 1181 22147
1936, 15224 1 2 3 4
1938, 32019 1076 15743 17648 1
1940, 16891 35513 1 2 3
1941, 3392 16929 4410 1619 18314
1943, 2068 31136 1 2 3
1944, 1233 1702 3149 3195 3785
1945, 15192 15392 23983 32281 2671
1947, 2640 32001 36043 1 2
1948, 23336 21910 16803 14762 3853
1950, 36811 1 2 3 4
1952, 2049 9233 13651 11366 30173
1954, 14734 32591 36248 8146 25278
1955, 14801 1 2 3 4
1956, 7657 22803 28059 32463 7785
1957, 1 2 3 4 5
1963, 20340 11481 4064 25454 8233
1964, 9271 19642 22787 23107 25967
1976, 1375 3922 28763 33812 35426
1977, 10915 15441 1 2 3
1978, 7712 18248 21201 4064 15852
1981, 1 2 3 4 5
1985, 15447 31339 36354 33215 2385
1986, 876 17645 29229 1 2
1991, 2049 9233 13651 11366 30173
1993, 32642 25939 16659 266 13502
1999, 4709 5734 32619 18499 1710
2007, 12102 21412 16331 8394 2854
2009, 35158 17943 10305 17607 1
2011, 17781 16345 33298 13502 17287
2013, 9271 19642 22787 23107 25967
2017, 25626 24942 30803 31648 1
2020, 1 2 3 4 5
2027, 19709 22202 5420 17810 22938
2028, 1 2 3 4 5
2037, 8488 20884 31646 5494 12570
2040, 4887 36171 9373 23709 16163
2041, 28966 35503 4410 4788 16047
2042, 19676 10470 1 2 3
2045, 28867 23581 29690 10523 2712
2051, 12866 35300 2464 8233 385
2052, 3736 21825 1 2 3
2053, 19426 16803 2924 16687 34602
2054, 21830 7199 2031 4414 20965
2058, 2049 9233 13651 11366 30173
2060, 13886 10748 17070 26728 1
2061, 1 2 3 4 5
2066, 15743 10059 17648 20585 4173
2072, 1 2 3 4 5
2073, 11989 7114 26254 33598 1
2080, 30230 29673 6235 2320 3259
2081, 31223 8295 30672 19798 22761
2084, 8759 32674 24259 27360 17086
2086, 22435 1 2 3 4
2090, 8447 1 2 3 4
2091, 23336 11707 16803 28750 16687
2095, 13028 23837 30672 14465 20745
2097, 1 2 3 4 5
2106, 28294 16653 11868 28761 31037
2108, 4244 8846 25005 7569 28980
2117, 14738 4554 33628 1 2
2119, 9833 17000 25512 32572 24639
2121, 10469 1 2 3 4
2124, 27388 5045 19917 20594 25752
2129, 6286 11982 16020 3016 9862
2130, 3077 21505 9163 1 2
2132, 26468 29478 36526 9274 1
2133, 26621 29046 2561 2623 21495
2135, 20413 19683 5681 1041 9294
2136, 25627 1 2 3 4
2137, 14634 15687 1 2 3
2146, 30104 22693 185 27 1
2147, 31644 3191 8993 9827 17659
2149, 21274 13723 11267 34815 1
2155, 2143 3584 9607 17893 9933
2156, 1 2 3 4 5
2157, 5227 2134 10734 1853 3216
2164, 15994 18351 21295 2563 3755
2167, 34788 2986 1 2 3
2168, 5905 3112 10502 1 2
2179, 31433 21590 17664 8336 19111
2182, 12030 8146 6249 19739 8724
2186, 4922 3456 9045 1 2
2195, 36192 33165 1 2 3
2202, 22482 15696 23910 29702 1
2212, 11629 23545 3272 24155 35773
2227, 1710 5512 17851 23184 33758
2236, 10217 12222 5725 22214 35256
2244, 9730 23540 12091 29824 16899
2247, 13651 33173 17383 33475 2712
2248, 13425 162 3088 18246 14243
2254, 14728 1 2 3 4
2257, 4009 21399 30997 9011 18735
2261, 1 2 3 4 5
2263, 25939 4171 14209 20953 14988
2265, 9556 27971 28150 30267 4475
2268, 7876 13709 32083 17529 35486
2270, 8724 30053 33477 33605 7187
2272, 199 35378 10366 11592 14528
2273, 1 2 3 4 5
2274, 15165 21177 2719 5557 22423
2280, 1 2 3 4 5
2285, 2911 8233 12866 24662 1
2287, 2822 4084 10584 27751 1
2290, 16820 4315 17165 28915 30296
2298, 15241 27302 31061 7013 9864
2305, 25444 1 2 3 4
2306, 30156 26601 20878 31686 28018
2312, 13315 6002 11514 16201 1
2313, 1076 15743 1448 32019 8394
2319, 4102 28415 4896 1 2
2320, 14174 28083 3392 25253 34662
2324, 1 2 3 4 5
2326, 13709 11964 15732 28943 29723
2330, 1 2 3 4 5
2338, 5225 8146 36723 18015 34175
2341, 16710 30883 24205 6315 1452
2345, 31641 11904 16684 6016 17402
2346, 20954 3415 10863 2567 2768
2347, 4064 11264 15086 23833 29221
2351, 26658 15352 17771 18768 22806
2352, 23336 16803 16687 34602 10708
2357, 14372 10069 1 2 3
2360, 28152 8810 17445 6682 6027
2361, 18200 15973 33266 15971 88
2366, 35300 6612 20495 12851 1677
2368, 24092 10924 1 2 3
2369, 15769 4249 7144 7913 25766
2374, 16451 2041 23949 1306 2901
2379, 18740 5669 4605 7069 26668
2388, 7480 25844 25830 7272 25136
2394, 23886 25599 27020 28353 31848
2397, 35401 1 2 3 4
2398, 2049 9233 13651 11366 30173
2399, 10573 7876 26191 36533 8216
2403, 26962 19242 24471 33761 8482
2404, 10461 827 7124 21804 24167
2407, 6988 18348 4311 10788 33090
2409, 36162 17524 11570 17041 18198
2410, 6334 23281 31924 184 9690
2414, 5052 29612 33685 20942 3497
2421, 17149 28587 10082 1 2
2426, 17893 598 21412 10491 10502
2428, 6814 8032 17417 20345 33384
2435, 20959 26529 31135 3116 1
2442, 3584 11989 7592 696 8284
2448, 10147 14526 21987 1 2
2449, 22532 36741 7393 8606 1
2452, 16421 17064 14059 30785 31542
2455, 1 2 3 4 5
2466, 1 2 3 4 5
2467, 3551 5612 1 2 3
2472, 14468 1 2 3 4
2474, 30141 10332 15183 35649 13909
2480, 5578 1 2 3 4
2489, 9978 6024 23647 12602 19218
2496, 4931 5069 6969 18108 31788
2500, 12222 36663 20084 19529 21644
2502, 12261 34089 31178 35068 29614
2504, 28018 1 2 3 4
2506, 26529 12281 6210 13061 7622
2508, 15534 18480 30317 35091 11790
2512, 10466 14174 28083 1 2
2519, 18547 3699 24513 2578 19862
2520, 25920 23281 2068 9690 29461
2521, 29308 2270 20477 15112 5045
2524, 13502 25939 32642 20737 6210
2528, 5571 30602 21459 13190 26762
2543, 23468 25978 31952 24410 6436
2547, 24547 19907 7107 10059 25536
2549, 18104 29642 9290 36839 19115
2551, 8398 853 14953 1 2
2557, 25631 35775 8842 32616 5655
2560, 34982 1 2 3 4
2561, 17383 18200 29355 26605 31556
2564, 10645 35972 1 2 3
2569, 4685 25389 3647 3674 17152
2570, 1 2 3 4 5
2571, 3570 26271 3656 17190 8483
2581, 19683 5681 1041 9294 19798
2582, 18383 1397 2623 21495 26621
2585, 31810 1 2 3 4
2591, 1 2 3 4 5
2595, 28817 28658 938 24883 2176
2597, 32083 10085 36818 26858 33367
2599, 6446 8496 8578 616 1
2602, 9373 23709 25298 5433 17687
2603, 23949 8146 6744 5951 20955
2604, 29047 531 1 2 3
2610, 24471 14802 16786 17215 22058
2617, 22210 16940 35948 643 10480
2621, 4410 5951 14464 14059 30785
2623, 28727 32560 31071 1 2
2624, 33498 184 2842 13638 28926
2629, 30910 8563 1 2 3
2631, 15971 17372 31086 2502 4529
2633, 8509 24768 11337 18289 27643
2638, 233 3450 947 3479 4676
2644, 22169 24325 20108 20122 30852
2645, 1 2 3 4 5
2647, 5489 18103 19629 31185 27760
2648, 3242 15489 26147 28761 31037
2651, 1 2 3 4 5
2654, 9233 9928 33173 1518 25421
2655, 31106 96 868 1884 24511
2658, 18306 15127 20556 1 2
2661, 1 2 3 4 5
2662, 2229 7438 32083 5131 12850
2667, 1 2 3 4 5
2674, 10117 18615 26535 35492 17614
2675, 2068 31136 1 2 3
2680, 6494 14800 33555 24902 26566
2686, 14634 15687 12222 17597 23580
2690, 11237 15207 1 2 3
2696, 26473 7618 10059 32019 6409
2697, 23336 16803 25413 16687 34602
2699, 13020 35473 11731 16659 29584
2701, 8216 23336 15973 20941 16803
2709, 11927 30722 1115 3961 4092
2712, 7520 16047 17293 19573 27068
2713, 1 2 3 4 5
2716, 16076 19419 1469 1 2
2718, 10098 13989 1 2 3
2721, 1 2 3 4 5
2728, 12261 34089 31178 35068 5054
2729, 15236 1 2 3 4
2734, 1 2 3 4 5
2737, 4844 1 2 3 4
2743, 9059 5939 14958 32914 6589
2751, 34595 7086 840 20881 9713
2762, 18383 21495 26621 29046 31341
2764, 4855 10593 27097 14372 1796
2772, 35486 7876 12102 24853 2754
2775, 28246 1267 2836 15749 18318
2776, 29046 31341 2561 2623 21495
2782, 11989 7114 26254 33598 2247
2784, 7247 35011 28018 1 2
2785, 5951 16367 1873 30257 33037
2795, 27753 17011 10278 13220 18063
2800, 3216 17082 37132 21639 1
2801, 4475 26621 29046 2561 2623
2808, 12102 21412 23833 32287 13502
2812, 7332 14740 27938 1 2
2813, 9233 9928 13651 2901 11366
2816, 26491 30655 1 2 3
2823, 23678 14793 26868 18116 24760
2829, 15593 32067 4931 5069 6969
2830, 876 17645 1 2 3
2832, 36382 15645 9539 24147 31925
2835, 4238 22028 1 2 3
2837, 30884 36957 13264 24471 12819
2839, 29364 31700 31830 35885 17881
2843, 19127 22976 1 2 3
2845, 17471 24223 1 2 3
2850, 14372 3272 9294 22776 33562
2860, 27867 1184 3318 24820 36634
2862, 7480 25844 25830 7272 25136
2865, 28866 32627 13425 27192 30205
2867, 1 2 3 4 5
