userId,testItems
1487, 14468 1397 2561 2623 2886
1493, 9381 13373 32669 34790 1
1501, 3736 21825 905 6478 7623
1502, 1488 2148 2667 5598 6720
1503, 8394 12102 21412 1 2
1506, 3460 5336 18174 19973 31995
1508, 1076 1448 8394 12102 15743
1509, 1 184 2499 4240 4475
1510, 4930 7876 17529 20353 21077
1511, 6627 14118 20256 30839 36663
1516, 36903 12947 18453 18532 23056
1527, 22029 6446 9420 15452 17716
1528, 442 1 2 3 4
1538, 22482 15696 12763 17941 18055
1547, 9747 12592 13135 14212 15405
1551, 2244 6828 9997 10133 18088
1555, 1617 7585 17881 20283 31830
1560, 11092 1646 21443 33157 1
1564, 2712 3515 4249 7913 15769
1572, 26622 31750 23766 192 244
1576, 16414 26605 29355 31556 542
1577, 8642 18027 988 16167 16168
1578, 176 233 1107 2108 3283
1587, 2536 11579 14988 17815 25939
1588, 17404 15983 15352 27584 1
1606, 4020 10278 13220 14258 17011
1607, 4708 5166 10701 17925 26394
1617, 3578 7461 7703 20281 24868
1620, 678 1462 3133 4036 10881
1624, 11579 13502 25939 32642 25444
1626, 1316 19887 1 2 3
1627, 3587 33993 1 2 3
1635, 17644 17782 1 2 3
1636, 34390 1 2 3 4
1637, 9738 17052 35010 7520 7621
1638, 3841 9420 11111 17716 21098
1641, 2061 6971 21025 32918 33578
1642, 21740 36848 7402 24658 1321
1643, 964 6730 7451 10697 16394
1644, 1 2 3 4 5
1645, 38 22865 1 2 3
1647, 6828 9997 10133 16741 18088
1648, 14319 29193 1 2 3
1649, 21765 24786 21188 23117 28855
1657, 24825 7093 22409 35937 36611
1658, 8109 15674 37 282 309
1661, 1 2 3 4 5
1663, 31 9694 18295 1 2
1664, 6263 6976 22115 4833 12113
1667, 10098 1 2 3 4
1670, 13726 15108 16451 20955 1306
1675, 7197 7 9 74 127
1681, 1141 3272 3736 7421 13214
1684, 1770 15389 28374 16680 18910
1685, 9799 11160 15608 30899 4740
1686, 1 2 3 4 5
1693, 1765 2389 2704 2964 3513
1696, 17648 213 1448 1542 1759
1699, 2041 13726 16451 20955 3505
1707, 7876 9302 34633 35486 10748
1713, 1103 1267 1469 16076 19419
1719, 3081 3958 6893 8040 11395
1723, 1304 2288 2692 3768 6959
1726, 24 28 103 136 160
1727, 1 2 3 4 5
1728, 16687 16803 19426 34602 16865
1734, 1397 2561 2623 12180 13530
1739, 1 2 3 4 5
1740, 15019 17193 20877 24023 25740
1750, 25444 8241 1 2 3
1756, 4732 9164 12851 16803 17383
1757, 10243 20609 1 2 3
1760, 199 214 602 716 755
1761, 910 5687 6563 8285 8928
1764, 9290 36839 15971 3841 11111
1765, 3281 12089 23784 35586 1
1766, 18671 26386 501 10261 16502
1767, 15623 6590 22887 7811 28753
1768, 3017 26401 5201 2098 3707
1773, 5201 35020 10332 13909 15183
1782, 4410 5818 13604 14837 16519
1785, 1 2 3 4 5
1786, 16653 28294 366 25500 1
1787, 4064 8550 10059 19907 24547
1788, 255 655 1303 2020 2141
1789, 3398 8496 9980 12102 12873
1792, 10615 34084 1 2 3
1796, 4620 15066 21627 24130 34102
1800, 28368 3202 8510 16004 15628
1803, 7010 7566 23296 24452 30155
1804, 8900 22140 26407 29613 1
1805, 18603 17193 20877 33155 3515
1806, 23702 31900 501 7008 16502
1807, 2134 10452 21195 25500 20668
1808, 664 2983 12295 12492 14119
1812, 36487 1 2 3 4
1813, 1101 1305 3000 3220 6794
1816, 1306 2041 2049 2901 9928
1818, 1 2 3 4 5
1820, 14372 1 2 3 4
1823, 6612 20495 26739 35300 3066
1827, 17648 1076 1448 32019 12
1829, 27322 1 2 3 4
1833, 125 188 2018 3820 4354
1845, 1 2 3 4 5
1857, 7 70 120 479 651
1858, 7464 10685 14480 16075 18393
1862, 9607 9982 23888 873 1417
1866, 4238 22028 1 2 3
1874, 9217 11053 34788 17508 1
1875, 494 643 934 1133 1375
1876, 4244 7657 8134 9404 10580
1879, 29636 35329 4149 25677 35974
1881, 32342 1 2 3 4
1883, 5579 26397 2004 8922 17074
1885, 1 2 3 4 5
1888, 366 5644 8579 15374 16307
1898, 6828 9997 10133 16741 18088
1899, 25060 31101 1 2 3
1900, 2381 19824 2012 4602 10216
1901, 5861 1480 13003 18363 21661
1906, 102 3674 8536 16414 30400
1910, 27047 239 366 1766 1929
1911, 5201 9607 16856 1 2
1918, 4440 6744 12222 15839 17597
1919, 12222 17597 20256 21644 23580
1920, 782 3242 3249 4554 6162
1933, 4735 7961 20955 26020 13160
1935, 3993 9239 15615 17198 18881
1936, 15224 1154 2704 2964 4938
1938, 1076 15743 17648 32019 1
1940, 16891 35513 1 2 3
1941, 1074 4408 4410 5951 7392
1943, 2068 31136 1 2 3
1944, 1033 16834 18597 29 55
1945, 2671 5887 15192 15392 15624
1947, 2640 15089 32001 36043 1
1948, 3841 3853 4833 12113 14740
1950, 36811 1 2 3 4
1952, 2049 9233 11366 11742 13651
1954, 14734 32591 36248 9164 17383
1955, 14801 1 2 3 4
1956, 7657 13440 21105 22803 28059
1957, 1 2 3 4 5
1963, 12048 24496 34403 8233 282
1964, 9271 19642 22787 23107 25967
1976, 1375 3922 8070 23419 28763
1977, 10915 15441 22182 35630 1
1978, 201 4064 7380 7712 11264
1981, 1 2 3 4 5
1985, 15447 26601 4386 16104 36354
1986, 876 17645 25506 28397 29229
1991, 2049 9233 11366 13651 16254
1993, 266 11579 13502 22552 25939
1999, 4709 5734 28368 32619 18499
2007, 8394 12102 21412 1278 2854
2009, 9588 25936 26736 27660 35158
2011, 13502 16345 17287 17781 17815
2013, 7306 9271 19642 22787 23107
2017, 3841 11111 21446 21765 24942
2020, 11230 20503 1 2 3
2027, 5420 15020 17810 22938 26421
2028, 1 2 3 4 5
2037, 1625 5494 6111 8488 11883
2040, 4887 36171 3356 3600 5306
2041, 4034 4410 4788 5951 9202
2042, 19676 10470 1 2 3
2045, 14212 29690 9747 10523 13135
2051, 2464 7393 8233 8408 12866
2052, 3736 21825 1 2 3
2053, 16687 16803 19426 34602 184
2054, 1571 2031 4414 7199 20965
2058, 2049 9233 11366 13651 16254
2060, 10748 13423 13886 14017 17070
2061, 1 2 3 4 5
2066, 17648 282 345 1448 4381
2072, 35738 1 2 3 4
2073, 6155 7114 11989 26254 33598
2080, 28397 30230 2320 3259 4496
2081, 1141 1306 4341 8295 9029
2084, 8759 27131 32674 33398 11579
2086, 22435 1 2 3 4
2090, 7439 8447 14468 1 2
2091, 16687 16803 23336 34602 8216
2095, 13028 23837 26658 30672 7967
2097, 1 2 3 4 5
2106, 16653 28294 2909 9045 11868
2108, 25005 4244 8846 7569 28980
2117, 3249 4554 14738 29178 33628
2119, 24639 3281 8904 9302 9604
2121, 35738 10469 1 2 3
2124, 24084 35910 255 1303 2020
2129, 3016 10543 16020 22193 29711
2130, 3077 21505 9163 1 2
2132, 26468 3216 29478 36526 9274
2133, 1397 2561 2623 21495 26621
2135, 20413 1041 5681 6821 9294
2136, 25627 1 2 3 4
2137, 14634 15687 1 2 3
2146, 185 22693 30104 34736 27
2147, 31644 116 152 239 876
2149, 7962 13723 21274 11267 34815
2155, 1190 2143 9607 9933 16845
2156, 1 2 3 4 5
2157, 5227 2134 10452 10734 1853
2164, 12431 21295 6765 7898 13063
2167, 9217 11053 34788 2986 1
2168, 3112 5905 10502 1 2
2179, 8336 8967 12523 13574 17664
2182, 19739 963 3171 3249 3605
2186, 4922 3456 9045 29178 1
2195, 9588 33165 36192 1 2
2202, 15696 22482 16133 23910 29702
2212, 3272 4269 5951 11629 15037
2227, 13 90 145 380 536
2236, 1810 7973 10217 12222 20552
2244, 9730 23540 878 1927 2016
2247, 2049 13651 33173 12389 16356
2248, 162 3088 13425 18246 14243
2254, 19198 35486 88 366 837
2257, 2049 9233 11366 13651 16254
2261, 1 2 3 4 5
2263, 102 2021 4171 7197 14209
2265, 9556 27971 28150 30267 36300
2268, 13709 7876 17529 32083 35486
2270, 5168 6242 6725 7187 8724
2272, 199 214 602 716 755
2273, 1 2 3 4 5
2274, 3931 4654 6086 6721 9424
2280, 3249 1 2 3 4
2285, 9588 25936 27660 7033 2911
2287, 522 693 763 1336 1730
2290, 4315 13944 16820 17165 28915
2298, 1845 2142 3234 4168 7013
2305, 25444 1 2 3 4
2306, 20878 26601 30156 31686 33957
2312, 6002 9247 11514 13315 16201
2313, 1076 1448 8394 12102 15743
2319, 4102 4896 28415 12354 1
2320, 14174 28083 582 2958 3392
2324, 1 2 3 4 5
2326, 13709 11964 15732 21099 28943
2330, 6363 25936 1 2 3
2338, 5225 8146 18015 19326 34175
2341, 5410 6356 7012 8697 9206
2345, 129 236 294 373 416
2346, 16825 242 253 1133 1258
2347, 4064 11264 13423 15086 23833
2351, 7874 15352 17771 18768 22806
2352, 16687 16803 23336 34602 897
2357, 14372 10069 1 2 3
2360, 4381 6682 8810 10170 24560
2361, 778 1185 1544 1766 1929
2366, 6612 20495 26739 35300 1677
2368, 10924 24092 35082 1 2
2369, 3515 4249 7144 7913 15769
2374, 1306 2041 2049 2901 9928
2379, 4605 5669 7069 10057 18661
2388, 7480 7272 21512 25136 25830
2394, 7168 23886 25599 27020 28353
2397, 9699 14385 25884 35401 1
2398, 2049 9233 11366 11742 13651
2399, 213 1542 1759 4258 6353
2403, 8482 19242 24471 26962 33761
2404, 7124 21804 24167 827 10461
2407, 2692 6988 7380 9223 10328
2409, 1953 2219 2284 4573 5355
2410, 184 5298 5336 6334 7312
2414, 29612 20942 23178 33685 5052
2421, 516 7003 9098 9699 16364
2426, 17893 598 10491 10502 25500
2428, 13 1232 1393 1589 2401
2435, 3116 20959 26529 31135 1
2442, 7592 11989 34530 696 1442
2448, 10147 14526 21987 1 2
2449, 3249 12497 19987 22532 36741
2452, 12 184 367 470 691
2455, 1 2 3 4 5
2466, 1 2 3 4 5
2467, 3551 5612 1 2 3
2472, 14468 1 2 3 4
2474, 30141 10332 13909 15183 35649
2480, 5578 1 2 3 4
2489, 6024 9978 7055 12602 12870
2496, 230 1056 1138 1183 1372
2500, 12222 14118 17597 19529 20084
2502, 12261 29614 31178 34089 35068
2504, 28018 1 2 3 4
2506, 6210 26529 4805 12660 22342
2508, 1957 2080 3876 6183 8085
2512, 152 1747 3371 5472 6031
2519, 184 878 1927 2016 2041
2520, 2068 9690 23281 29461 31136
2521, 2270 15112 20477 29308 255
2524, 25939 418 11579 13502 16659
2528, 5571 13190 25983 26762 30602
2543, 7520 17293 19573 24410 25063
2547, 11111 21446 21765 25500 28964
2549, 2267 9290 11367 15840 15971
2551, 853 8398 14953 1 2
2557, 5655 6773 10933 21324 22443
2560, 7221 10067 10322 11048 11217
2561, 16414 16642 17383 18200 26605
2564, 10645 29117 35972 1 2
2569, 3647 4685 25389 3674 2712
2570, 1 2 3 4 5
2571, 3570 26271 33050 932 2460
2581, 1041 5681 6821 9294 19683
2582, 3415 5058 5373 10863 18383
2585, 21163 31810 12406 20261 26223
2591, 12120 15374 24442 840 24294
2595, 938 2176 10989 24883 27387
2597, 28109 30839 32083 33603 10085
2599, 616 6446 8496 8578 1
2602, 3356 3600 5306 7083 7263
2603, 4410 5187 6592 10947 11653
2604, 531 29047 1 2 3
2610, 24471 36037 10137 10547 14802
2617, 10480 16314 16940 22007 22210
2621, 4410 5951 30257 14192 14837
2623, 28727 31071 32560 1 2
2624, 184 2842 13638 21740 26507
2629, 30910 7402 13909 5589 8563
2631, 4781 6591 7635 12448 17372
2633, 8509 11337 13997 16451 18289
2638, 233 947 3450 3479 4676
2644, 2742 7216 13912 14089 14746
2645, 1 2 3 4 5
2647, 5489 18103 19629 31185 12
2648, 3242 15489 17175 2909 9045
2651, 1 2 3 4 5
2654, 1518 2901 5884 9233 9928
2655, 96 409 868 1727 1884
2658, 27650 15127 18306 20556 1
2661, 1 2 3 4 5
2662, 9 27 222 239 241
2667, 1 2 3 4 5
2674, 10117 18615 26535 17614 35492
2675, 2068 31136 1 2 3
2680, 6494 14800 24902 26566 33555
2686, 14634 15687 6921 12222 17597
2690, 11237 15207 16902 1 2
2696, 655 1076 1115 1297 1337
2697, 16687 16803 23336 25413 34602
2699, 2244 11731 11744 13020 29584
2701, 88 8216 11707 11752 15973
2709, 1115 1297 1337 3593 3961
2712, 824 5361 12723 17214 22583
2713, 1 2 3 4 5
2716, 1469 16076 19419 1 2
2718, 13989 10098 1 2 3
2721, 1 2 3 4 5
2728, 5054 8425 12261 29614 31178
2729, 13688 15236 22813 1 2
2734, 1 2 3 4 5
2737, 13423 4844 15894 16561 1
2743, 405 473 2031 2101 2192
2751, 21913 3272 12120 12180 15374
2762, 2541 8922 12389 13227 18383
2764, 35738 4855 10593 27097 14372
2772, 35486 775 1729 2754 3950
2775, 1267 2836 12682 13087 15749
2776, 21740 6497 16437 1397 2561
2782, 6155 7114 11989 26254 33598
2784, 7247 35011 28018 1 2
2785, 1074 4410 5951 14837 16367
2795, 473 2101 10278 12556 13220
2800, 30087 3216 17082 21639 37132
2801, 18970 4475 17813 29650 35993
2808, 23833 32287 3398 8496 9980
2812, 7332 14740 27938 10485 1
2813, 1306 2041 4034 5494 6111
2816, 26491 30655 1 2 3
2823, 19127 23678 25920 374 664
2829, 15593 1479 2320 4931 5069
2830, 876 17645 25506 28397 1
2832, 12728 14939 15645 36382 9539
2835, 4238 22028 1 2 3
2837, 13264 23836 30884 36957 602
2839, 1207 17881 29364 31700 31830
2843, 19127 19565 22976 34826 1
2845, 2170 4343 17471 24223 27708
2850, 35738 14372 3272 9294 22776
2860, 1010 1184 3318 4071 8099
2862, 7480 3847 5360 7272 21512
2865, 32627 6809 13425 15555 16915
2867, 1183 24736 1 2 3
2869, 23775 2565 4936 5401 5865
