userId, testItems
355, 13963 18755 23843 12362 23571
359, 997 1017 1077 5253 5525
361, 7274 27131 32674 33398 35809
364, 1192 1588 8047 12255 12941
365, 9693 22579 33961 54 1585
374, 184 2049 4064 5884 9233
375, 2911 2464 8233 11618 35300
376, 32334 33543 1 2 3
378, 8447 10278 10697 17011 17717
379, 4803 4879 5730 6505 6842
380, 7704 8476 9986 26199 28301
383, 19318 2390 11618 1 2
385, 10480 16314 22007 23473 34421
388, 3494 5419 24653 522 693
390, 12676 18148 21725 24901 27097
393, 7632 17936 366 2442 5644
399, 5494 6111 10685 21818 4537
401, 878 1927 2016 2562 3078
405, 452 722 1774 1815 2033
412, 473 2101 12556 15959 19042
413, 13726 16451 20955 24841 1306
415, 21486 1 2 3 4
418, 727 2884 4269 4573 7133
431, 269 1822 7321 10334 11237
433, 11758 25938 36889 1260 6893
441, 199 214 716 755 1547
443, 3133 9630 12093 28018 32483
445, 1397 2561 2623 2886 21495
449, 2161 2959 9588 12490 29692
456, 4376 16547 23572 27023 8394
458, 176 233 1107 3283 3501
459, 1115 1297 1337 3593 3961
463, 1074 2300 5168 5951 6093
466, 25513 27398 30924 27650 1
477, 1076 7480 15743 30655 31601
478, 2215 4787 8671 9976 13539
481, 2049 5290 5884 9233 12347
487, 7592 9588 11989 22186 25936
488, 15894 26474 1 2 3
491, 5834 15932 17833 24918 1
494, 10615 16890 17260 33220 34084
503, 5884 8025 10685 19352 21446
504, 11964 15732 1 2 3
508, 7811 16687 16803 19426 21446
509, 6272 6828 9997 10133 16741
510, 12635 15971 28590 29461 31428
511, 1141 3272 9294 22776 33562
516, 5578 17644 17782 3224 22532
524, 1141 3272 9294 22776 33562
527, 17648 1448 15743 32019 1
531, 4655 30504 14 83 115
532, 4374 11648 13572 23833 28437
541, 28036 30059 8724 13668 33276
542, 1115 1297 1337 1460 3249
543, 1 2 3 4 5
549, 13257 214 272 598 839
551, 9970 16687 16803 23336 32829
559, 12528 13554 19159 19465 22299
565, 8085 10108 17643 18497 27656
568, 30453 8394 2068 6446 15452
569, 18 75 256 437 453
572, 4475 36889 35095 1 2
582, 11066 13726 20715 26438 30391
589, 8627 14486 15086 15330 18934
590, 14734 16687 16803 23336 34602
592, 1137 3224 10955 16746 21000
595, 7302 16890 17159 34340 1
599, 265 474 761 1841 2433
600, 1489 3067 15176 15530 16632
603, 382 3515 6627 8173 12222
605, 1115 1297 1337 3593 3961
606, 10351 14372 30438 31107 32287
615, 5945 8898 17126 19903 24974
616, 1316 12558 19887 22807 25920
617, 624 2031 2192 3501 3790
621, 2101 3433 5065 10806 12057
632, 22224 1 2 3 4
643, 17881 31830 7585 20283 36552
646, 1162 3528 6471 1 2
651, 340 571 3794 4215 6270
652, 2041 3972 8590 10403 10577
653, 24942 25626 30803 31648 17341
654, 5 25 36 47 65
658, 2911 4398 8233 11420 11579
659, 1709 5298 31910 1 2
663, 25730 253 2561 2623 2723
665, 6155 7114 11989 12354 26254
673, 1320 1333 4635 6161 11168
675, 1115 1297 1337 3593 3961
680, 7274 27131 32674 33398 35809
681, 4708 5166 10701 17925 18782
684, 2712 8447 10697 14734 17383
691, 1041 1141 1306 4735 5681
696, 12867 3249 9986 11618 33412
700, 3066 8810 4381 228 370
705, 370 1822 2640 4374 4532
706, 17676 1 2 3 4
710, 3841 11111 21446 21765 24880
712, 17648 1076 1448 32019 10881
713, 213 1759 2535 2561 2589
715, 11008 20972 22103 22340 24651
717, 3433 5738 6022 6940 7241
722, 10881 12264 18569 19279 23135
725, 4459 5847 6044 12649 13222
729, 76 220 394 476 519
733, 4923 7048 7184 8855 12676
739, 7414 15249 17187 18383 19516
741, 2608 17648 367 470 691
744, 1 2 3 4 5
747, 11752 88 8216 11707 15973
750, 18970 6263 10685 13891 14629
757, 1821 13068 25952 26657 1853
759, 12524 13459 15600 17240 22104
761, 13160 20495 26737 26739 28199
773, 250 347 2003 2428 3846
777, 31316 4542 23827 33681 36620
780, 14055 27356 28992 6155 21840
782, 2049 5884 9233 11366 13651
784, 553 939 1322 2053 2729
787, 1397 2561 2623 26621 29046
788, 24479 17782 18741 2284 4247
789, 9980 26737 6314 9902 13160
791, 4447 7378 14489 19879 28840
792, 1746 2829 4618 17938 20947
796, 6623 8536 31924 33660 121
801, 612 2336 4930 20353 20798
806, 696 1729 5145 10491 12941
808, 3628 3957 4757 6044 7157
810, 2142 4478 4552 5597 7013
813, 5494 6111 10685 21818 4537
816, 116 13756 25860 3345 4980
820, 52 61 79 89 104
826, 4157 5602 7951 8331 10040
827, 1192 1755 2244 9514 10881
828, 3779 3994 4083 6446 7116
831, 14800 6494 11107 12426 13011
833, 1480 9986 21037 22770 22904
834, 1822 4198 4470 5306 7321
835, 2884 7133 15656 27752 33143
839, 13257 214 1267 4374 11648
850, 1469 16076 19419 1965 2642
852, 1272 2215 4376 8099 8784
853, 12 603 3350 5965 6712
854, 9527 23010 31385 37054 2675
857, 27650 24942 25513 25626 27398
862, 107 564 1041 1074 1265
867, 2712 17383 30019 30622 33475
869, 4374 9970 11648 13572 28437
873, 20654 22251 26907 27380 32967
874, 1 2 3 4 5
879, 7197 54 1677 5231 5447
883, 1 2 3 4 5
884, 7414 15249 17187 18383 27052
886, 7274 8759 35809 27131 33398
888, 1659 238 446 668 754
890, 255 1303 2020 2141 2370
899, 457 778 1185 1278 1289
900, 104 648 655 841 2143
905, 14020 374 16368 16830 17583
907, 16653 27911 28294 9297 15023
908, 6111 7716 8562 11286 13997
909, 199 214 602 716 755
916, 4803 4879 5730 9900 12398
919, 27 546 1263 1286 1741
926, 3426 7314 22465 5387 1
927, 1304 3768 4219 5747 6123
929, 629 648 746 810 841
937, 4470 7361 8536 12188 14197
942, 17278 21381 25597 27631 36011
944, 2270 5585 13940 14260 17827
946, 102 266 349 418 549
947, 348 1972 4133 11690 13949
949, 1 2 3 4 5
956, 1617 34153 16988 24595 29505
958, 6981 12372 14857 28127 36242
961, 31924 2920 18069 21164 29899
968, 3272 9294 22776 33562 1141
969, 1609 3042 4190 4651 4953
972, 91 193 264 331 343
977, 37 309 339 671 785
978, 18035 31768 3066 4381 8810
979, 17383 18200 14734 23188 32591
982, 269 2522 20574 26491 29343
983, 5951 13819 16564 21667 29529
987, 22066 30885 36416 1 2
990, 34743 36377 16421 17064 14059
1005, 11672 22502 33033 1 2
1010, 3002 20964 20975 28142 29316
1011, 14105 5164 10825 8247 1397
1014, 1397 2561 2623 26621 29046
1016, 18687 21541 21652 21812 22883
1017, 8415 30280 10685 13270 13886
1033, 6730 16891 35513 419 1602
1043, 1 2 3 4 5
1044, 18562 121 3620 6997 7489
1046, 1 2 3 4 5
1055, 8025 9420 12305 12824 16848
1060, 1957 2080 3876 6183 8085
1061, 14174 28083 18840 2855 17938
1067, 36 90 145 218 304
1068, 24056 1 2 3 4
1076, 1037 6278 14132 15379 15709
1077, 4542 33681 7937 10076 18798
1084, 2909 9045 11868 26147 28761
1097, 446 3719 6805 6820 9735
1102, 20715 26438 8643 12047 26602
1107, 1141 3272 7876 9297 9638
1110, 31924 1 2 3 4
1112, 31506 13709 5680 13841 21561
1113, 12602 27 546 708 782
1114, 35 70 84 88 152
1117, 7241 3826 28876 368 6255
1118, 17207 17936 19907 24547 3077
1121, 582 972 1267 8853 9461
1122, 1 2 3 4 5
1128, 3345 4980 8514 11994 28814
1135, 15634 32735 1 2 3
1136, 33562 4735 17831 24488 1
1137, 418 932 1602 2460 2536
1144, 2008 5283 22116 30655 1
1145, 22346 26184 32889 1 2
1146, 26024 13425 18246 31891 8235
1148, 8649 14734 36319 5304 5635
1151, 2287 3707 3841 11893 12187
1152, 120 269 1498 1925 2057
1157, 5572 8394 12004 13440 16155
1159, 242 5475 6114 8554 9630
1161, 3375 3435 8547 9796 9871
1163, 9630 28018 1 2 3
1165, 19127 22976 269 382 2522
1173, 6 62 72 131 135
1175, 13797 22776 30441 35129 1141
1177, 8001 20673 20715 26438 29857
1178, 443 601 1051 6081 6981
1180, 5579 7790 13227 17074 18357
1181, 6314 8394 9980 12873 17648
1184, 2424 7241 1 2 3
1189, 4932 18806 1 2 3
1190, 6951 13235 14404 21658 21998
1193, 219 246 556 874 900
1201, 6304 6643 8170 12523 13574
1204, 782 2133 4123 4162 4537
1205, 21459 54 1677 5231 5447
1218, 6612 20495 26739 35300 6068
1222, 3061 3808 4242 4665 12720
1224, 5220 11237 15207 101 4514
1229, 2108 3853 4833 12635 14740
1233, 6516 4950 6024 6208 16504
1235, 1811 5956 17406 17982 29570
1236, 19718 30 110 664 1498
1238, 2552 3482 13042 13539 14652
1240, 21731 36379 49 118 198
1249, 5227 25020 1 2 3
1256, 28771 21322 5176 23217 30892
1263, 194 3443 7174 7419 8878
1264, 1460 3249 4922 6450 11015
1279, 612 7022 7807 11200 12646
1280, 1217 4799 28566 1 2
1282, 1388 3450 6490 8172 9864
1289, 2350 2689 2952 3162 3482
1291, 31250 17529 35486 53 58
1292, 21740 25645 6497 16437 23255
1297, 4222 6960 9630 10016 12091
1298, 1 2 3 4 5
1314, 4064 10446 11708 22796 24626
1316, 5248 8047 16597 17387 17878
1322, 1867 2125 2149 9997 10785
1327, 2597 5166 9385 10701 17925
1333, 2617 2780 4480 6758 8023
1334, 4778 5427 8770 11659 22620
1335, 9730 10576 23540 7036 32656
1336, 4215 9475 20937 28822 185
1343, 1677 10755 16782 54 5231
1345, 778 1544 1766 1929 2133
1346, 6314 8394 9980 12102 12873
1348, 88 1618 2777 8216 8358
1356, 3628 13214 20428 18603 5706
1361, 10574 6328 12122 26741 27238
1365, 102 266 349 418 549
1373, 6921 9237 12222 17193 17597
1378, 4376 5331 11038 16547 23572
1379, 29623 239 1444 1533 2806
1387, 4732 9164 12851 16803 17210
1391, 269 2522 20574 26491 29343
1405, 3789 6798 8134 14626 16158
1406, 14020 32308 1 2 3
1408, 5494 6111 10685 21818 4537
1416, 184 2049 2309 2468 2847
1417, 424 11043 12180 13530 16687
1418, 3259 12398 24662 3584 5713
1420, 8536 10754 1141 3035 3272
1423, 30141 1 2 3 4
1426, 1447 1784 2541 5819 7197
1428, 15 45 76 85 87
1431, 7758 18571 3281 536 2923
1433, 55 1861 1934 2968 3594
1436, 1074 2300 4410 4527 5168
1438, 8536 10754 14020 24639 24626
1444, 188 529 599 788 838
1445, 709 7933 19664 21840 24336
1447, 24002 34129 1 2 3
1452, 19077 582 1218 2192 2958
1453, 215 1412 1888 3030 3191
1463, 374 2822 3515 3528 4853
1470, 5846 10 507 577 608
1473, 5499 7595 8951 10007 16168
1474, 2148 2336 9562 10803 20518
1476, 778 1185 1544 1766 1929
1481, 88 347 405 457 566
1484, 30453 35149 1 2 3
1486, 2597 5166 9385 17925 18987
1487, 5447 14468 1397 2561 2623
1493, 2731 9381 13373 15930 19192
1501, 329 3736 7540 12720 15317
1502, 1269 1488 1727 1883 2148
1503, 8394 12102 12873 21412 1
1506, 3460 5336 14154 18174 19973
1508, 8898 17126 19903 24974 27871
1509, 1 41 184 2209 2499
1510, 27 546 1263 1286 1741
1511, 6627 8173 12222 14118 19529
1516, 35359 36903 12947 18453 18532
1527, 370 4374 4532 9535 9577
1528, 442 1 2 3 4
1538, 17600 22482 25205 15696 15923
1547, 9747 12592 13135 14212 15405
1551, 2244 6272 6828 9997 10133
1555, 1617 7585 17881 20283 31830
1560, 6533 11092 29115 666 1646
1564, 2712 3515 4249 7913 15769
1572, 547 1609 2614 3042 3920
1576, 16414 26605 29355 31556 542
1577, 8642 18027 988 8053 16167
1578, 176 233 1107 2108 3283
1587, 2536 11579 14988 17815 21704
1588, 17404 15983 15352 27584 1
1606, 2729 4020 4591 8608 8782
1607, 4708 5166 10701 17925 26394
1617, 2570 3578 7461 7629 7703
1620, 678 1462 3133 4036 10881
1624, 11579 13502 25939 32642 12635
1626, 1316 12558 19887 22807 1
1627, 3587 33993 1 2 3
1635, 17644 17782 1 2 3
1636, 6456 6581 9725 14440 15182
1637, 5963 2774 2816 5900 5940
1638, 3841 9420 10141 10147 11111
1641, 2061 6157 6971 14597 21025
1642, 754 1979 4374 4404 8613
1643, 964 1695 2070 2743 3069
1644, 1 2 3 4 5
1645, 38 22865 1 2 3
1647, 6272 6828 9997 10133 16741
1648, 14319 23706 29193 31383 1
1649, 840 12120 12180 12375 15374
1657, 24825 27124 7093 10834 22409
1658, 8109 15674 37 112 242
1661, 1 2 3 4 5
1663, 867 5592 7074 22348 23760
1664, 2793 6263 6976 7414 12318
1667, 10098 1 2 3 4
1670, 13726 15108 16451 20684 20955
1675, 7197 7 9 74 127
1681, 1141 3272 3736 7421 7876
1684, 1770 15389 20166 27709 28374
1685, 5822 10685 18047 29481 4930
1686, 1 2 3 4 5
1693, 2191 34074 57 702 1623
1696, 17648 213 1448 1542 1759
1699, 2041 13726 16451 20955 24841
1707, 7876 9302 34633 35486 10748
1713, 1103 1267 1469 4891 8271
1719, 1602 3081 3958 4281 6893
1723, 1304 1513 2288 2321 2692
1726, 2977 1 41 241 250
1727, 1 2 3 4 5
1728, 14734 16687 16803 19426 34602
1734, 54 1397 1677 2561 2623
1739, 1 2 3 4 5
1740, 6152 8358 13947 15019 17193
1750, 12635 25444 36248 8241 1
1756, 4732 9164 12851 16803 17210
1757, 10243 12042 32136 34440 20609
1760, 199 214 602 716 755
1761, 910 3572 5687 6563 8285
1764, 14912 23239 26974 27486 34176
1765, 3281 9178 12089 13615 23234
1766, 9415 10881 16825 18569 19279
1767, 15623 5127 6590 13723 18742
1768, 547 3017 3920 4107 5538
1773, 5201 35020 57 702 1623
1782, 2300 4410 4478 5168 5818
1785, 1 2 3 4 5
1786, 16653 27911 28294 49 366
1787, 4064 8550 10059 19907 24547
1788, 255 648 655 841 1303
1789, 2984 10834 20947 22001 25085
1792, 10615 16890 17260 33220 34084
1796, 4620 15066 21627 22956 24130
1800, 28368 3202 8510 16004 22829
1803, 7010 7566 18950 23296 24452
1804, 8900 22140 26407 29613 1
1805, 8985 10401 15255 15778 17676
1806, 23702 31900 35095 501 7008
1807, 2134 10452 21195 25500 31639
1808, 664 2983 12295 12492 14119
1812, 36487 1 2 3 4
1813, 1101 1305 3000 3220 5195
1816, 1306 2041 2049 2795 2901
1818, 1 2 3 4 5
1820, 14372 1 2 3 4
1823, 6612 20495 26739 35300 3066
1827, 17648 1076 1448 32019 12
1829, 452 620 722 802 855
1833, 125 188 2018 2300 2737
1845, 9512 1 2 3 4
1857, 7 70 120 471 479
1858, 6678 7464 8602 10685 12452
1862, 3621 5738 7241 9607 9982
1866, 4238 22028 1 2 3
1874, 4374 11648 13572 21867 24032
1875, 494 838 878 934 963
1876, 265 761 2745 3162 3482
1879, 8927 11984 14915 15415 18301
1881, 1677 5447 7342 10755 12325
1883, 5579 26397 27205 2004 8922
1885, 11408 1 2 3 4
1888, 366 2390 5644 7301 7632
1898, 6272 6828 9997 10133 16741
1899, 4205 25060 31101 1 2
1900, 2381 241 262 425 441
1901, 5861 23552 1480 4327 8001
1906, 102 668 783 1243 1483
1910, 27047 239 366 1544 1766
1911, 5201 9607 15086 2614 13069
1918, 4440 6744 12222 15839 17597
1919, 12222 17597 20256 21644 23580
1920, 782 1460 3242 3249 4554
1933, 4735 7961 11592 21299 2041
1935, 3993 5989 9239 15615 17198
1936, 15224 1154 2704 2964 4938
1938, 1076 15743 17648 32019 1
1940, 16891 35513 1 2 3
1941, 1074 2300 4408 4410 5168
1943, 2068 31136 1 2 3
1944, 1033 16834 18597 29 55
1945, 5864 1075 2671 5887 9395
1947, 1822 2640 5306 7321 8556
1948, 3841 3853 4833 10320 11893
1950, 36811 1 2 3 4
1952, 184 2049 5884 9233 11366
1954, 14734 32591 36248 9164 17383
1955, 57 702 1623 2167 4395
1956, 27036 13720 3719 7657 9297
1957, 1 2 3 4 5
1963, 12048 24496 34403 8233 282
1964, 52 9271 19642 22787 23107
1976, 976 1375 3922 5198 8070
1977, 10915 15441 22182 35630 1
1978, 10881 18569 19279 23135 32234
1981, 15634 1 2 3 4
1985, 10356 30674 15447 4386 13325
1986, 876 17645 19022 24603 24786
1991, 2049 5884 9233 11366 13651
1993, 266 11579 13502 22552 25939
1999, 4374 4709 5734 11648 13572
2007, 12873 8394 12102 21412 1278
2009, 9588 16221 25936 26736 27660
2011, 13502 16345 17287 17781 17815
2013, 52 7306 9271 19642 22787
2017, 3841 11111 21446 21765 24942
2020, 11230 20503 1 2 3
2027, 1133 5420 7252 15020 17036
2028, 35149 1 2 3 4
2037, 1625 3279 5494 6111 6773
2040, 4887 23370 23664 23821 36171
2041, 916 1074 2215 2300 3219
2042, 19676 8659 10470 1 2
2045, 12592 14212 19931 29062 29690
2051, 2464 7393 8233 8408 11618
2052, 3736 11485 21825 1 2
2053, 14734 16687 16803 19426 34602
2054, 1571 2031 2428 3433 4059
2058, 2049 5884 9233 11366 13651
2060, 10748 13423 13886 13997 14017
2061, 1 2 3 4 5
2066, 17648 282 345 1448 4381
2072, 12362 35738 1 2 3
2073, 6155 7114 11989 12354 26254
2080, 54 1677 5447 7342 10755
2081, 1141 1306 4341 8295 9029
2084, 8759 27131 32674 33398 35809
2086, 22435 1 2 3 4
2090, 54 1677 5231 7342 7439
2091, 14734 16687 16803 23336 34602
2095, 8358 13028 30384 23837 26658
2097, 1 2 3 4 5
2106, 16653 27911 28294 2909 9045
2108, 25005 34610 35739 474 1400
2117, 1460 3249 4554 4922 6450
2119, 24626 35850 24639 3281 6239
2121, 12362 35738 10469 32308 2108
2124, 24084 35910 255 916 1303
2129, 3016 10543 16020 24458 22193
2130, 3077 12305 21505 29665 9163
2132, 367 470 691 1174 1472
2133, 1397 2561 2623 4374 11648
2135, 20413 1041 1141 1306 4735
2136, 25627 1 2 3 4
2137, 5753 6641 6820 10619 14056
2146, 185 12532 22693 24230 30104
2147, 31644 6981 12372 14857 28127
2149, 7962 13723 21274 11267 18357
2155, 547 1190 2143 2614 3132
2156, 1 2 3 4 5
2157, 6456 6581 9725 14440 15182
2164, 33387 34007 12431 21295 6765
2167, 2164 9217 11053 34788 2986
2168, 522 693 763 1336 1836
2179, 6643 8336 8967 12523 13574
2182, 19739 279 395 963 1137
2186, 3456 3818 9045 14839 15291
2195, 9588 33165 36192 1 2
2202, 3224 10955 16153 16746 21000
2212, 589 644 721 727 1267
2227, 14900 21635 13 36 59
2236, 1810 7973 10217 12222 20552
2244, 228 370 644 886 1090
2247, 2049 13651 33173 2309 2468
2248, 162 3088 13425 18246 29604
2254, 19198 30099 34633 35486 88
2257, 2049 5884 9233 11366 13651
2261, 9412 22397 1 2 3
2263, 102 1306 2021 4171 7197
2265, 1675 2219 4719 5625 6455
2268, 13709 21561 27 222 258
2270, 2560 4750 5168 5672 6242
2272, 197 199 211 214 453
2273, 7838 33260 33597 34771 1
2274, 2300 3931 5168 6086 6721
2280, 3249 4814 6450 14738 16344
2285, 9588 25936 27660 7033 8706
2287, 522 693 763 1336 1730
2290, 289 4315 5345 13944 16820
2298, 587 1845 1933 2142 2800
2305, 19486 12635 36248 25444 1
2306, 20878 26601 30156 31686 33957
2312, 6002 9247 11514 13315 16201
2313, 1076 1448 6314 8394 12102
2319, 4102 4896 7415 10850 22348
2320, 14174 28083 29 582 2031
2324, 1 2 3 4 5
2326, 13709 21561 11964 15732 21099
2330, 6922 6363 25936 1 2
2338, 986 4269 4379 5147 5225
2341, 626 1609 3042 4190 4651
2345, 129 236 294 373 416
2346, 16825 157 242 253 587
2347, 4064 11264 24626 35579 10351
2351, 7874 15352 17771 18768 22806
2352, 14734 16687 16803 23336 34602
2357, 3681 13560 14372 31831 10069
2360, 4381 6682 8810 10170 24560
2361, 778 1185 1544 1766 1929
2366, 6612 20495 26739 35300 1677
2368, 10924 24092 35082 1 2
2369, 3515 4249 7144 7243 7913
2374, 307 1306 2041 2049 2901
2379, 4605 5669 7069 10057 18661
2388, 7480 7272 21512 25136 25830
2394, 7168 23886 25599 27020 28353
2397, 9699 9900 22051 14385 25884
2398, 184 2049 5884 9233 11366
2399, 27 213 546 1263 1286
2403, 66 121 7526 8482 17542
2404, 7124 21804 24167 827 10461
2407, 1762 2692 6988 7380 9223
2409, 1953 2219 2284 4573 5355
2410, 184 1760 2224 2920 5298
2414, 29612 4775 13677 20942 23178
2421, 516 1994 7003 8053 9098
2426, 6730 17893 5647 22807 598
2428, 13 59 218 345 536
2435, 3116 20959 25642 26529 31135
2442, 7592 11989 22186 34530 696
2448, 10147 13868 14526 15093 17058
2449, 3249 6450 12497 12841 14738
2452, 12 184 367 470 691
2455, 465 857 2400 2725 2921
2466, 8284 13948 15640 19040 21187
2467, 3551 5612 14234 32615 1
2472, 5447 14468 1 2 3
2474, 30141 30435 10079 10332 13909
2480, 5578 1 2 3 4
2489, 6024 9978 1317 1821 7055
2496, 12 208 230 253 305
2500, 12222 14118 17597 19529 20084
2502, 1242 12261 25995 29614 31178
2504, 9630 28018 1 2 3
2506, 6210 26529 4805 4827 8578
2508, 1957 2080 3876 6183 8085
2512, 152 1747 3371 5472 6031
2519, 184 878 1927 2016 2041
2520, 1760 2068 9690 23281 29461
2521, 2270 2472 2683 9043 12439
2524, 25939 418 11579 13502 16659
2528, 5571 8255 13190 22974 25983
2543, 7520 17293 19573 24410 25063
2547, 11111 21446 21765 22620 24066
2549, 2267 9290 11367 12034 15840
2551, 853 2033 9851 12031 13500
2557, 5655 6773 9412 10933 12354
2560, 213 551 1397 1542 1759
2561, 16414 16642 17383 18200 26605
2564, 10645 16080 20400 29117 29862
2569, 102 266 349 418 549
2570, 25576 29104 1 2 3
2571, 3570 26271 33050 932 1602
2581, 1041 1141 1306 4735 5681
2582, 370 3415 4374 4470 4532
2585, 21163 31810 5187 8816 12406
2591, 12120 15374 24442 24786 30087
2595, 938 1053 10989 24883 28658
2597, 28109 30839 32083 33603 10085
2599, 616 4827 6446 8496 8578
2602, 3356 3600 5306 7083 7263
2603, 1074 1103 4410 4811 5187
2604, 531 5590 8743 16426 29047
2610, 9852 24471 36037 36428 2647
2617, 19 864 1313 2264 2552
2621, 1074 2300 4410 4811 5168
2623, 28727 31071 32560 1 2
2624, 184 2842 7241 12362 13638
2629, 30910 19040 24410 27152 6693
2631, 4781 6591 7635 12448 17372
2633, 916 3219 3482 5999 6274
2638, 233 947 2860 3220 3450
2644, 2742 2793 4107 7216 7726
2645, 3800 14647 15615 1 2
2647, 5489 3343 17639 18103 19629
2648, 3242 15489 17175 11408 55
2651, 1 2 3 4 5
2654, 1518 2901 5884 6973 9233
2655, 96 409 868 1727 1884
2658, 27650 25513 30924 27398 15127
2661, 34439 1 2 3 4
2662, 9 27 29 61 104
2667, 10822 1 2 3 4
2674, 4542 10117 18615 26535 27305
2675, 2068 31136 1 2 3
2680, 6494 14800 21821 24902 26566
2686, 5753 6641 6820 10619 14056
2690, 5220 11237 15207 4542 33681
2696, 16 20 30 31 39
2697, 16687 16803 23336 25413 34602
2699, 32829 1212 1675 2244 4719
2701, 88 8216 11707 11752 15973
2709, 666 1115 1276 1297 1337
2712, 19045 1822 7321 16290 18072
2713, 1 2 3 4 5
2716, 1469 16076 19419 1 2
2718, 17420 30977 32565 13989 10098
2721, 4542 33681 1 2 3
2728, 5054 21653 3004 8425 14705
2729, 13688 15236 22813 585 10607
2734, 1 2 3 4 5
2737, 13423 13997 17788 19177 4844
2743, 405 473 2031 2101 2192
2751, 21913 3272 12120 12180 15374
2762, 2541 4374 4532 8922 8985
2764, 12362 35738 4855 10593 27097
2772, 35486 27 222 258 546
2775, 1267 2836 12682 13087 15372
2776, 21740 25645 6497 16437 1397
2782, 6155 7114 11989 12354 26254
2784, 7247 35011 9630 28018 1
2785, 474 1074 2300 4410 5168
2795, 473 603 1074 2101 2173
2800, 6152 10488 30087 3216 17082
2801, 18970 19 864 1313 1498
2808, 10351 23833 32287 15086 3398
2812, 7332 14740 27938 10485 1
2813, 1306 4034 5494 6111 8590
2816, 6155 6299 26491 30655 1
2823, 19127 23678 25920 53 374
2829, 15593 1479 2320 2608 4931
2830, 876 17645 19022 25506 28397
2832, 12728 14939 15645 36382 4376
2835, 4238 22028 1 2 3
2837, 13264 23836 30884 36957 9852
2839, 197 211 506 1026 1207
