userId, testItems
654, 7398 28016 29055 1 2
658, 1 2 3 4 5
659, 1 2 3 4 5
663, 14787 21559 691 6868 7011
665, 1 2 3 4 5
673, 7283 1 2 3 4
675, 55 1596 2779 2964 3255
680, 1 2 3 4 5
681, 1 2 3 4 5
684, 15147 18382 18696 20584 22444
691, 682 683 1969 3673 7213
696, 4409 34434 1392 377 4285
700, 1589 3365 6984 7861 8000
705, 7732 13531 13540 33354 34122
706, 1 2 3 4 5
710, 1 2 3 4 5
712, 1 2 3 4 5
713, 1 2 3 4 5
715, 4233 35186 1 2 3
717, 12359 14380 14986 1 2
722, 1236 2632 2828 5034 5857
725, 929 4614 7011 7324 11417
729, 56 368 1618 1975 2167
733, 9214 11356 13994 31967 594
739, 1 2 3 4 5
741, 21837 24824 27107 1 2
744, 2775 4509 4817 5385 6223
747, 6407 14252 7488 19885 23665
750, 1 2 3 4 5
757, 6693 21546 56 823 2933
759, 1 2 3 4 5
761, 1 2 3 4 5
773, 9837 12247 14551 26952 29524
777, 18288 799 934 6413 6525
780, 7011 218 691 965 1182
782, 1 2 3 4 5
784, 537 1855 9623 14403 18555
787, 1 2 3 4 5
788, 1 2 3 4 5
789, 21433 1 2 3 4
791, 1358 1811 2457 4089 4628
792, 6654 20740 23128 24423 33831
796, 14890 1 2 3 4
801, 56 415 929 1181 1242
806, 18577 24161 32402 126 669
808, 515 20375 1 2 3
810, 474 4157 4774 12316 15832
813, 35977 15098 26278 30446 5570
816, 3549 3629 5167 5596 7095
820, 78 421 760 1349 1482
826, 24048 29158 36782 1296 1649
827, 5153 7290 8857 10851 13643
828, 16520 15 381 527 1322
831, 4023 13247 15267 16521 20459
833, 4348 11000 17364 27274 29129
834, 7783 9880 32640 2714 3101
835, 1 2 3 4 5
839, 1485 3419 4158 4352 5415
850, 20396 20656 1791 14025 29350
852, 3365 4140 6984 7060 8000
853, 1 2 3 4 5
854, 1 2 3 4 5
857, 1 2 3 4 5
862, 2846 5083 5170 7495 7660
867, 1 2 3 4 5
869, 4895 8118 18661 21972 1
873, 14551 18396 1296 3797 7178
874, 9 13800 16648 19619 19949
879, 31985 663 696 3126 4062
883, 503 853 1199 1426 3199
884, 1 2 3 4 5
886, 1 2 3 4 5
888, 2900 3832 4258 6099 6693
890, 1 2 3 4 5
899, 4200 4390 5295 7238 8820
900, 12213 2981 14027 14592 21319
905, 875 3128 3686 5752 10340
907, 1 2 3 4 5
908, 1122 1131 1195 3689 4891
909, 799 4014 4106 4119 5643
916, 3483 4272 5237 22818 29980
919, 15359 27403 31630 1 2
926, 1159 1688 1779 3121 8311
927, 2427 7666 15861 18391 18724
929, 23248 26001 7011 11065 14403
937, 4746 10046 31043 5929 1
942, 10306 19373 29485 7918 1
944, 398 865 1997 5271 6369
946, 3478 1 2 3 4
947, 748 1229 2638 2737 3540
949, 1 2 3 4 5
956, 12640 681 2900 3832 6847
958, 224 4352 5415 6427 8213
961, 1 2 3 4 5
968, 1 2 3 4 5
969, 28259 326 1396 1717 3615
972, 26937 28835 31170 1 2
977, 737 9288 17534 26132 1
978, 35186 1 2 3 4
979, 739 5939 14552 20466 21681
982, 1 2 3 4 5
983, 461 1986 3159 5988 7054
987, 1 2 3 4 5
990, 2815 3244 3547 4653 4944
1005, 1 2 3 4 5
1010, 316 11694 14367 21105 21763
1011, 29311 1 2 3 4
1014, 1 2 3 4 5
1016, 36938 4835 4952 11577 16834
1017, 3894 4938 9364 9911 11931
1033, 19555 31575 495 969 1224
1043, 1 2 3 4 5
1044, 18569 19314 23881 29462 658
1046, 1 2 3 4 5
1055, 2180 4971 9455 9634 13415
1060, 1 2 3 4 5
1061, 2418 23502 28072 1368 2856
1067, 255 1223 2450 2840 3154
1068, 43 171 249 5496 5739
1076, 149 425 477 611 1589
1077, 56 929 2933 3017 5254
1084, 16024 20769 23427 24770 30047
1097, 853 2592 3434 3861 4829
1102, 1 2 3 4 5
1107, 1006 7291 10914 14081 27201
1110, 1 2 3 4 5
1112, 4502 8073 14403 15533 16139
1113, 3807 5108 5349 5643 7723
1114, 617 1692 2201 2505 2992
1117, 6545 13871 14487 21971 24398
1118, 1564 13185 311 1590 2407
1121, 236 297 381 525 527
1122, 1 2 3 4 5
1128, 1 2 3 4 5
1135, 22809 26109 34893 1 2
1136, 1 2 3 4 5
1137, 15254 17162 21087 9247 11412
1144, 1 2 3 4 5
1145, 3573 7341 13097 14294 16705
1146, 604 5576 5754 6439 7964
1148, 164 830 2865 3133 3520
1151, 714 2129 5692 5784 6788
1152, 398 865 5057 5643 6091
1157, 18181 1 2 3 4
1159, 805 1079 2040 2894 3966
1161, 4683 55 3255 4712 8444
1163, 1 2 3 4 5
1165, 225 1358 1811 4089 4628
1173, 143 581 1993 2019 3445
1175, 861 2510 3225 4438 4917
1177, 1 2 3 4 5
1178, 10265 11382 22715 1 2
1180, 18577 24161 27736 32402 1
1181, 1 2 3 4 5
1184, 1 2 3 4 5
1189, 299 2025 2810 3080 3455
1190, 1600 4106 15100 19116 19318
1193, 938 2381 5217 5902 7899
1201, 6072 6215 7275 8505 13626
1204, 5822 19013 32531 2240 4012
1205, 7011 5737 6365 9190 10944
1218, 391 1250 4659 5233 5998
1222, 129 335 507 741 1166
1224, 1 2 3 4 5
1229, 1358 1811 4089 4628 6861
1233, 5803 10521 11703 16413 16760
1235, 26997 27563 5457 7723 9834
1236, 3027 1213 2065 4221 4696
1238, 1487 5548 6468 13388 18735
1240, 238 1855 2475 2756 3134
1249, 56 2933 3017 5254 5388
1256, 4760 21416 28941 1 2
1263, 3145 4592 7773 10065 13328
1264, 1 2 3 4 5
1279, 8163 9082 11382 13731 13773
1280, 9 379 411 755 856
1282, 143 581 4352 5415 6159
1289, 13334 1 2 3 4
1291, 2460 13399 14403 15976 18738
1292, 1 2 3 4 5
1297, 1 2 3 4 5
1298, 1 2 3 4 5
1314, 1 2 3 4 5
1316, 1 2 3 4 5
1322, 1 2 3 4 5
1327, 17063 1 2 3 4
1333, 1472 18034 174 272 1464
1334, 4642 16746 27266 34146 1
1335, 658 1943 2175 6043 8506
1336, 11032 21162 5909 2478 5481
1343, 10622 31498 5510 7742 11065
1345, 16104 611 1692 2201 2503
1346, 1 2 3 4 5
1348, 4535 4613 4917 5904 6518
1356, 1 2 3 4 5
1361, 8350 18792 1 2 3
1365, 727 821 1532 4140 4777
1373, 1 2 3 4 5
1378, 32895 1 2 3 4
1379, 1 2 3 4 5
1387, 1358 1811 4089 4628 6861
1391, 776 12205 22160 24927 26255
1405, 901 2850 7283 9608 10487
1406, 1 2 3 4 5
1408, 1 2 3 4 5
1416, 6157 7466 8837 11238 11599
1417, 1 2 3 4 5
1418, 1 2 3 4 5
1420, 4158 5074 7079 7117 7354
1423, 2865 26476 36193 1 2
1426, 4534 5032 7011 11000 13565
1428, 1 2 3 4 5
1431, 1044 2947 6340 7775 8136
1433, 85 142 206 548 635
1436, 1 2 3 4 5
1438, 1 2 3 4 5
1444, 11684 13297 29862 1250 5570
1445, 14250 18792 21804 25480 1
1447, 218 1710 2374 2778 4665
1452, 5003 14117 16314 18289 26302
1453, 11053 1010 6899 8755 11134
1463, 56 2083 2933 3017 5254
1470, 9579 611 2503 2969 3068
1473, 3487 13242 15771 19515 22908
1474, 246 447 2962 3654 7862
1476, 18736 23242 311 1590 3369
1481, 113 176 407 1726 1733
1484, 1 2 3 4 5
1486, 1508 2025 2810 8915 9252
1487, 31455 34560 781 3784 5912
1493, 1 2 3 4 5
1501, 78 217 517 760 1482
1502, 23000 296 1559 1943 2314
1503, 1 2 3 4 5
1506, 1759 2855 4837 5075 5464
1508, 1 2 3 4 5
1509, 1 2 3 4 5
1510, 11416 11739 1278 1753 1855
1511, 1 2 3 4 5
1516, 534 1312 10809 18380 6545
1527, 21308 1 2 3 4
1528, 461 1181 1986 3159 5988
1538, 155 656 2052 2360 2876
1547, 12366 1 2 3 4
1551, 587 2321 3484 4216 4352
1555, 1 2 3 4 5
1560, 447 466 2962 3654 5742
1564, 4981 7011 29173 1 2
1572, 589 654 1349 2102 2167
1576, 17836 26192 875 1296 1647
1577, 3218 3461 8639 12356 14100
1578, 428 1572 3734 6302 7282
1587, 1649 5737 6365 9190 11062
1588, 2657 4502 5684 19023 24513
1606, 389 887 1110 2287 2462
1607, 1 2 3 4 5
1617, 3137 3560 5432 8637 8880
1620, 1536 4967 5302 8908 26050
1624, 35022 18077 1 2 3
1626, 1 2 3 4 5
1627, 1302 12834 13419 1 2
1635, 1 2 3 4 5
1636, 1 2 3 4 5
1637, 5554 6570 9588 10622 11065
1638, 182 224 2408 3148 4743
1641, 863 997 1130 1884 2061
1642, 12515 22491 238 302 1068
1643, 1546 3394 4692 5737 5814
1644, 35730 1 2 3 4
1645, 35374 1 2 3 4
1647, 1 2 3 4 5
1648, 398 860 865 2325 5630
1649, 34462 11417 16603 20987 7047
1657, 8292 13382 20417 28915 2773
1658, 1725 7118 7577 8483 14039
1661, 1 2 3 4 5
1663, 1188 9025 15027 17209 18531
1664, 7783 9880 32640 37116 1407
1667, 1 2 3 4 5
1670, 26255 1 2 3 4
1675, 5368 16783 23504 26764 4004
1681, 1 2 3 4 5
1684, 1 2 3 4 5
1685, 19440 23797 4013 4232 5223
1686, 1 2 3 4 5
1693, 21970 4632 5769 8122 9338
1696, 1 2 3 4 5
1699, 1 2 3 4 5
1707, 1 2 3 4 5
1713, 1150 1711 2945 5822 10473
1719, 1 2 3 4 5
1723, 2799 3282 5430 5711 8234
1726, 18028 23797 31666 30 109
1727, 1 2 3 4 5
1728, 29841 5134 5337 6433 8263
1734, 1 2 3 4 5
1739, 1 2 3 4 5
1740, 1935 11310 15541 21772 26213
1750, 866 8593 28258 31869 32641
1756, 1 2 3 4 5
1757, 1 2 3 4 5
1760, 19308 1 2 3 4
1761, 1 2 3 4 5
1764, 30781 1312 2520 2628 3800
1765, 5345 335 507 741 1166
1766, 570 1705 2046 4042 6385
1767, 1468 1778 3284 3463 4484
1768, 2989 27100 1 2 3
1773, 11492 22072 24540 25898 31417
1782, 1119 3493 3800 5028 5725
1785, 1 2 3 4 5
1786, 1 2 3 4 5
1787, 296 1943 2314 8849 9512
1788, 3267 8400 12213 20273 23863
1789, 8365 13973 14938 15472 19444
1792, 1 2 3 4 5
1796, 3143 6681 6877 7019 7060
1800, 25565 19197 1 2 3
1803, 466 5706 5742 19449 19601
1804, 1 2 3 4 5
1805, 103 238 786 919 1855
1806, 2821 4642 8915 9991 10565
1807, 5737 6365 7011 9190 10944
1808, 2035 4512 6977 13309 17955
1812, 20857 1195 10992 15634 18580
1813, 1 2 3 4 5
1816, 723 1932 4353 6388 11190
1818, 6407 7383 7488 10809 14252
1820, 1 2 3 4 5
1823, 1 2 3 4 5
1827, 1855 1 2 3 4
1829, 1 2 3 4 5
1833, 1223 2840 3154 3517 3549
1845, 958 5871 8502 10497 12912
1857, 2103 19052 12984 13218 18869
1858, 1 2 3 4 5
1862, 56 396 2933 3017 3614
1866, 1 2 3 4 5
1874, 8490 35897 18410 19314 1
1875, 2408 7055 10611 23385 25622
1876, 5613 5999 6545 8678 8905
1879, 4911 12882 23104 27128 30833
1881, 1 2 3 4 5
1883, 1003 4106 16211 16647 28326
1885, 1 2 3 4 5
1888, 837 1278 1644 2385 3069
1898, 1 2 3 4 5
1899, 12366 28735 36326 27762 1
1900, 8743 15467 18514 23960 27297
1901, 1 2 3 4 5
1906, 4275 15477 25613 32437 33381
1910, 2900 3832 5165 6847 8363
1911, 1 2 3 4 5
1918, 17063 1 2 3 4
1919, 14062 503 929 1199 1426
1920, 31256 1 2 3 4
1933, 1 2 3 4 5
1935, 447 2962 3654 7862 10913
1936, 1783 2302 2684 2925 4211
1938, 1 2 3 4 5
1940, 1 2 3 4 5
1941, 1771 2403 3144 4221 4603
1943, 1 2 3 4 5
1944, 2612 4260 7329 7382 11695
1945, 2432 3507 6163 7549 12743
1947, 1 2 3 4 5
1948, 1468 1778 3284 3463 4484
1950, 1 2 3 4 5
1952, 1 2 3 4 5
1954, 20599 1 2 3 4
1955, 899 4175 5839 6149 6958
1956, 860 28721 398 865 883
1957, 18759 19724 31193 33869 1
1963, 13077 15098 26278 27138 30446
1964, 14215 19745 4322 8304 1
1976, 371 904 938 1586 2381
1977, 15098 26278 30446 1 2
1978, 336 3125 3757 5626 7976
1981, 1 2 3 4 5
1985, 13418 32488 1882 7336 8639
1986, 1 2 3 4 5
1991, 1 2 3 4 5
1993, 26952 31561 33853 33997 1
1999, 7939 37083 27 29 46
2007, 171 462 465 1715 2323
2009, 1 2 3 4 5
2011, 21673 1 2 3 4
2013, 14215 19745 1296 7178 18022
2017, 1 2 3 4 5
2020, 17523 691 3614 6868 6899
2027, 7468 13144 23948 3721 4690
2028, 1 2 3 4 5
2037, 5014 12631 17531 18792 19903
2040, 1148 7840 9659 12578 13479
2041, 13351 16848 18867 19205 24801
2042, 3304 11314 13055 25569 28980
2045, 7783 9880 10605 32640 743
2051, 36939 28937 1 2 3
2052, 1 2 3 4 5
2053, 5910 14658 20265 3725 7011
2054, 224 378 3148 3185 3608
2058, 1 2 3 4 5
2060, 1 2 3 4 5
2061, 1 2 3 4 5
2066, 171 570 1366 1493 1705
2072, 1 2 3 4 5
2073, 1 2 3 4 5
2080, 6597 7026 10634 26533 35203
2081, 1771 4139 4460 6947 11515
2084, 682 1969 3673 7213 13407
2086, 1 2 3 4 5
2090, 1 2 3 4 5
2091, 36 207 622 680 2023
2095, 36884 1 2 3 4
2097, 1 2 3 4 5
2106, 1722 2698 3300 4049 4704
2108, 357 381 4634 10204 14117
2117, 1 2 3 4 5
2119, 9403 24669 28301 29411 31695
2121, 1 2 3 4 5
2124, 584 1396 1549 1717 3615
2129, 1917 2456 4260 7329 7382
2130, 1 2 3 4 5
2132, 11471 17752 34742 1 2
2133, 1 2 3 4 5
2135, 1 2 3 4 5
2136, 2033 9064 22021 1 2
2137, 1 2 3 4 5
2146, 2296 113 3148 3580 7291
2147, 3455 20646 23262 5108 7742
2149, 20819 31963 5193 11792 13351
2155, 11676 13978 21225 23220 32010
2156, 1 2 3 4 5
2157, 56 2933 3017 5254 5388
2164, 4285 13826 16008 16100 16181
2167, 702 976 1319 1987 2241
2168, 1 2 3 4 5
2179, 1 2 3 4 5
2182, 640 662 1011 2149 3542
2186, 4922 26309 34139 8915 10565
2195, 1 2 3 4 5
2202, 19414 26148 2823 10797 24948
2212, 1765 2846 3419 3579 3929
2227, 7124 13183 15650 20186 31212
2236, 3689 5440 9924 10190 13321
2244, 748 1229 2638 2737 3540
2247, 3771 6734 10274 27027 28721
2248, 2061 33342 1 2 3
2254, 462 2323 3467 4366 7115
2257, 503 1199 1426 7335 13558
2261, 1 2 3 4 5
2263, 15098 21646 23458 26278 27138
2265, 217 517 7515 7910 8628
2268, 1 2 3 4 5
2270, 1213 2699 2799 4614 4696
2272, 5534 702 739 1514 1596
2273, 336 616 1466 1743 3125
2274, 210 324 587 766 813
2280, 1 2 3 4 5
2285, 6307 6714 10707 15778 16883
2287, 5813 6527 8068 10985 11810
2290, 168 2845 3358 5212 5588
2298, 1 2 3 4 5
2305, 12984 13218 1 2 3
2306, 1911 6505 12506 14907 15189
2312, 1 2 3 4 5
2313, 1 2 3 4 5
2319, 1 2 3 4 5
2320, 1 2 3 4 5
2324, 14488 17795 22393 31081 1
2326, 6086 13303 21136 21275 21433
2330, 15254 1 2 3 4
2338, 1 2 3 4 5
2341, 4869 7199 7904 9841 12676
2345, 374 901 989 1387 1932
2346, 1407 2159 3688 4582 4591
2347, 1 2 3 4 5
2351, 9082 9834 12134 13773 14542
2352, 30352 14874 3062 13906 22559
2357, 4992 7291 9146 9556 10914
2360, 65 389 420 887 1110
2361, 1600 1786 3792 4845 5563
2366, 1 2 3 4 5
2368, 36217 1 2 3 4
2369, 1 2 3 4 5
2374, 1 2 3 4 5
2379, 237 823 1786 5665 7007
2388, 498 3056 6453 15171 16874
2394, 4133 5462 7606 7918 8440
2397, 1 2 3 4 5
2398, 1 2 3 4 5
2399, 4952 6545 11577 13871 21971
2403, 1284 5520 6231 7521 2129
2404, 1 2 3 4 5
2407, 3038 4875 7755 7783 9880
2409, 1148 7840 9659 12578 13479
2410, 861 2510 4438 5105 6668
2414, 1 2 3 4 5
2421, 1 2 3 4 5
2426, 2896 3466 5813 6992 8199
2428, 106 1384 2741 4970 5139
2435, 3370 3862 6806 8046 16329
2442, 1 2 3 4 5
2448, 1382 1506 7980 10398 12174
2449, 1 2 3 4 5
2452, 2815 3244 3547 4653 4944
2455, 2290 9246 10523 12293 15413
2466, 1 2 3 4 5
2467, 2264 3116 6492 7924 22518
2472, 1 2 3 4 5
2474, 2865 26476 36193 1 2
2480, 1 2 3 4 5
2489, 3807 5108 5349 5643 5858
2496, 616 7679 8842 9799 11634
2500, 1226 3799 6110 9766 12553
2502, 1 2 3 4 5
2504, 1 2 3 4 5
2506, 5973 10942 21114 1472 3647
2508, 9 379 411 755 856
2512, 230 631 1300 1423 1610
2519, 1668 1736 1818 2864 4052
2520, 4390 5295 8820 11150 12112
2521, 144 4876 6616 7688 8057
2524, 5973 10942 21114 1935 7791
2528, 11244 7655 7666 14044 15595
2543, 16104 5278 503 1199 1426
2547, 8682 21241 35977 29477 30703
2549, 255 3645 5858 9022 9182
2551, 377 691 823 1392 4247
2557, 12262 28204 611 2065 2503
2560, 27 29 320 723 898
2561, 6075 31455 34560 1 2
2564, 1 2 3 4 5
2569, 13497 3658 10460 11166 14244
2570, 20399 1089 1855 3570 3766
2571, 1 2 3 4 5
2581, 1 2 3 4 5
2582, 861 1407 2340 2510 3308
2585, 929 1396 1717 3615 9772
2591, 4535 8346 11388 12192 13254
2595, 32046 4217 6755 9452 10689
2597, 1855 5959 6788 7719 8045
2599, 1 2 3 4 5
2602, 27864 31348 32952 33533 36523
2603, 12316 15832 30805 32285 34825
2604, 546 652 761 1520 1600
2610, 4581 4852 7962 8316 8830
2617, 599 1170 1198 2736 2937
2621, 4592 7773 19661 19669 25769
2623, 8950 19521 21551 968 2120
2624, 1387 2200 5108 5341 5407
2629, 3120 4082 4448 4658 8353
2631, 30521 33620 12591 16846 22530
2633, 14023 16579 33732 1952 3376
2638, 378 9603 9958 10857 13416
2644, 799 901 2021 2146 2321
2645, 23259 4614 12366 25051 27762
2647, 1610 1946 3490 4232 5223
2648, 31256 1302 31243 1 2
2651, 16136 19888 1866 16861 1
2654, 7898 13407 13874 15571 20533
2655, 684 1483 2291 5089 5724
2658, 899 4175 5839 6149 6958
2661, 1 2 3 4 5
2662, 422 589 654 743 1156
2667, 1 2 3 4 5
2674, 9701 18951 1 2 3
2675, 1 2 3 4 5
2680, 29209 2989 27100 5899 7869
2686, 1 2 3 4 5
2690, 1 2 3 4 5
2696, 3807 28487 415 461 847
2697, 1773 3067 4826 6514 12195
2699, 4322 8304 1118 2046 2381
2701, 3765 4535 4613 4981 5570
2709, 3144 7820 17719 2628 6394
2712, 9191 9527 13084 21232 31028
2713, 20273 1 2 3 4
2716, 1 2 3 4 5
2718, 1298 2904 4473 4987 10786
2721, 1 2 3 4 5
2728, 14498 15098 26278 30446 2846
2729, 14904 247 503 1199 1426
2734, 961 964 972 1168 1609
2737, 639 31176 34222 1 2
2743, 7382 805 1079 2040 2046
2751, 943 3370 3862 6806 8046
2762, 18247 32860 3434 12739 18289
2764, 1 2 3 4 5
2772, 639 3051 5563 6231 6891
2775, 2071 3031 3424 5171 9246
2776, 1 2 3 4 5
2782, 1 2 3 4 5
2784, 761 4106 11948 15100 16542
2785, 1214 2212 3783 5189 5517
2795, 340 919 1016 9598 9623
2800, 1 2 3 4 5
2801, 875 1647 2119 3051 3128
2808, 126 242 421 4592 7773
2812, 3887 1 2 3 4
2813, 28396 1 2 3 4
2816, 1 2 3 4 5
2823, 719 741 1022 1248 1690
2829, 12561 16024 17726 22809 23427
2830, 1 2 3 4 5
2832, 15494 28503 377 1392 4285
2835, 1 2 3 4 5
2837, 452 3562 4736 4811 5006
2839, 1 2 3 4 5
2843, 1 2 3 4 5
2845, 389 887 1110 4930 5362
2850, 1 2 3 4 5
2860, 3192 9956 15304 15381 17570
2862, 1 2 3 4 5
2865, 1 2 3 4 5
2867, 1470 3725 4697 4752 5570
2869, 2167 2169 2893 6095 7651
2875, 18380 34497 17077 27817 2291
2877, 1 2 3 4 5
2880, 11065 14403 15147 18738 20355
2883, 23328 1 2 3 4
2884, 1 2 3 4 5
2886, 56 712 2933 3017 4133
2888, 1 2 3 4 5
2895, 2479 5014 5457 7400 7723
2903, 1105 4913 7813 15236 15580
2904, 1 2 3 4 5
2908, 2827 9956 18435 34678 35251
2909, 1 2 3 4 5
2914, 35952 7060 14585 22405 24773
2917, 18456 10343 36003 3820 1
2921, 1 2 3 4 5
2926, 5003 6786 8768 9689 14018
2933, 1 2 3 4 5
2935, 7666 19090 21181 28676 33831
2951, 1 2 3 4 5
2957, 1508 1956 2025 2810 5193
2964, 4157 14720 15232 23319 28498
2967, 19559 7879 13205 24481 30561
2968, 21109 26499 27874 218 594
2978, 3086 3189 3400 3580 4017
2985, 546 6103 21158 2896 3034
2990, 30271 1 2 3 4
2993, 1 2 3 4 5
2996, 810 2504 4706 5787 7396
2997, 1 2 3 4 5
2998, 1 2 3 4 5
3001, 1 2 3 4 5
3003, 657 19872 7825 14954 16518
3014, 6977 10889 10057 36285 1
3017, 210 324 360 617 766
3019, 31948 1 2 3 4
3020, 4496 941 3522 4110 5669
3023, 1 2 3 4 5
3028, 7666 9214 11356 17124 19090
3032, 1 2 3 4 5
3041, 6039 7288 7418 8115 11152
3043, 4133 5462 7606 8440 10464
3050, 4137 6371 11381 13827 23275
3056, 1 2 3 4 5
3057, 120 570 1422 1705 2214
3059, 1 2 3 4 5
3064, 2532 7490 35782 5739 5764
3065, 3549 3629 5167 5596 6069
3066, 12543 1335 2764 4958 5139
3069, 1 2 3 4 5
3071, 1387 2200 2845 5341 5407
3072, 4424 1396 1717 3615 9772
