userId,testItems
463, 13890 1330 7406 8253 10164
466, 17332 1 2 3 4
477, 168 188 394 421 572
478, 1 2 3 4 5
481, 11883 26553 1 425 477
487, 22245 2000 2150 3296 4600
488, 6693 7939 11000 13186 18684
491, 1 2 3 4 5
494, 330 567 645 1462 3401
503, 5274 706 837 1278 2103
504, 1 2 3 4 5
508, 1558 10164 13791 14994 16859
509, 56 682 741 1969 2933
510, 1 2 3 4 5
511, 1388 23393 1 2 3
516, 2030 2750 3044 3430 5011
524, 1388 23393 3784 62 1262
527, 1 2 3 4 5
531, 884 959 1234 2114 2744
532, 1 2 3 4 5
541, 2149 3031 3939 5171 6698
542, 1 2 3 4 5
543, 1 2 3 4 5
549, 3535 4772 5641 8796 15192
551, 1 2 3 4 5
559, 1 2 3 4 5
565, 9 112 398 495 860
568, 1 2 3 4 5
569, 2796 3365 4260 6984 7329
572, 557 1220 1974 5698 6031
582, 130 312 371 389 887
589, 2340 2964 3285 3308 3966
590, 1 2 3 4 5
592, 3437 945 955 1167 1406
595, 1252 2149 8296 11656 26052
599, 941 2815 3244 3424 3482
600, 1899 7845 22087 25946 46
603, 25759 34884 19324 21073 28787
605, 24183 28831 31439 31507 2478
606, 1 2 3 4 5
615, 1 2 3 4 5
616, 423 1470 2891 16708 18946
617, 101 123 318 649 1376
621, 119 380 587 730 861
632, 62 679 683 1080 1249
643, 1 2 3 4 5
646, 265 9025 16739 17209 19039
651, 33390 66 2394 2401 2484
652, 741 773 2486 2526 3083
653, 26506 6675 8794 12509 20404
654, 556 1158 1287 2307 32721
658, 1 2 3 4 5
659, 1 2 3 4 5
663, 5846 5973 10942 16304 17616
665, 1 2 3 4 5
673, 112 1665 6126 14867 18459
675, 55 126 192 218 304
680, 19091 784 929 1337 5548
681, 9356 1 2 3 4
684, 9022 9182 9201 9284 9817
691, 274 682 683 1379 1495
696, 4409 12036 12497 13761 18606
700, 30943 389 887 1110 5362
705, 4407 4646 10328 32538 19401
706, 1 2 3 4 5
710, 1 2 3 4 5
712, 46 281 2028 3657 3711
713, 1 2 3 4 5
715, 4868 22004 25038 230 521
717, 35517 14 864 1032 1155
722, 32760 12509 36788 1033 1236
725, 46 281 2028 2339 3657
729, 56 221 314 330 368
733, 27715 89 556 820 1092
739, 457 2629 19710 23535 25541
741, 5739 5764 6377 6863 9441
744, 16256 176 308 591 1313
747, 1279 1546 2183 4097 6407
750, 4992 9146 10936 12416 13399
757, 62 326 594 1219 1262
759, 3331 4592 7773 17105 17891
761, 2269 3062 18153 20652 22559
773, 14659 41 294 492 749
777, 18288 176 799 934 3921
780, 9611 27367 37018 175 241
782, 1 2 3 4 5
784, 6456 12000 23393 29922 32150
787, 1 2 3 4 5
788, 1 2 3 4 5
789, 121 218 471 811 913
791, 3338 13662 1358 1811 2457
792, 120 6057 15170 20380 20471
796, 64 23936 36895 241 482
801, 27287 169 6980 7666 8522
806, 8107 14256 21515 24741 26211
808, 23278 26167 32485 35321 36919
810, 717 4589 10952 15845 31317
813, 215 222 277 413 539
816, 15 438 809 2008 2037
820, 13286 46 78 247 281
826, 649 1285 2010 3086 14168
827, 20852 31089 184 1152 1434
828, 23703 215 277 413 539
831, 6721 128 770 3952 4023
833, 2539 16 319 542 624
834, 16921 21902 29688 168 774
835, 4258 13978 19857 21225 23220
839, 680 3535 11915 19343 21036
850, 135 1946 3490 4232 5342
852, 24933 257 727 1156 1446
853, 2019 6788 8045 14484 27730
854, 8704 32269 3 32 90
857, 17332 1 2 3 4
862, 62 1262 1720 1747 1838
867, 1 2 3 4 5
869, 929 975 1337 4819 4895
873, 2329 14551 18396 19387 312
874, 9 46 281 327 1188
879, 28568 741 875 1647 1937
883, 126 2190 4592 7773 7939
884, 1 2 3 4 5
886, 1 2 3 4 5
888, 1607 2493 2897 3543 3605
890, 16246 18801 20427 21212 33819
899, 837 1644 1659 1890 2103
900, 36 62 207 622 1262
905, 875 1171 2862 3128 3686
907, 6932 11745 24031 425 477
908, 370 23995 62 291 679
909, 5055 6218 7897 9005 9156
916, 3483 4272 5237 22818 29980
919, 16 245 319 471 499
926, 1159 1688 1779 3121 8311
927, 12630 18672 1939 1941 2427
929, 4010 5055 6218 29956 56
937, 16372 23512 89 123 318
942, 805 1079 2040 2894 4032
944, 5816 188 330 371 398
946, 471 811 913 1439 3003
947, 30932 748 1229 2638 2737
949, 1 2 3 4 5
956, 8640 11471 13399 15976 17752
958, 680 1733 2402 4051 9819
961, 27380 27857 1 2 3
968, 1388 23393 1 2 3
969, 6960 7810 17889 19988 21747
972, 1926 20507 25172 26937 28835
977, 46 139 281 422 735
978, 19435 1291 1542 1700 3074
979, 6312 30039 32167 521 739
982, 2167 2169 2815 2893 3244
983, 14333 1627 5311 5475 19387
987, 4047 15589 5421 34921 8820
990, 230 631 1300 1423 2019
1005, 18715 19490 33695 36426 62
1010, 28303 316 6203 6514 9519
1011, 34357 218 691 1710 2374
1014, 2628 4988 6251 9292 10487
1016, 36938 4835 4952 7047 8104
1017, 6957 13647 16301 16943 18813
1033, 7375 13522 30607 19555 31575
1043, 1 2 3 4 5
1044, 1253 6430 11702 13688 14721
1046, 1 2 3 4 5
1055, 14629 56 326 561 1328
1060, 62 428 758 810 1235
1061, 53 312 1585 2222 2418
1067, 500 5130 13413 18187 22824
1068, 534 19148 37045 43 171
1076, 148 149 215 222 277
1077, 56 503 929 1199 1337
1084, 377 1392 1460 1514 4247
1097, 17715 22421 27735 46 47
1102, 188 1167 3407 3755 5399
1107, 113 208 452 967 1006
1110, 25712 1651 1921 3365 4260
1112, 167 779 2570 3420 4502
1113, 3896 4014 4777 6126 9928
1114, 241 482 617 816 849
1117, 2030 2750 3029 3044 3307
1118, 1564 5935 6675 9464 13185
1121, 16 187 236 297 319
1122, 1408 3361 4759 7397 8380
1128, 929 23512 29695 37067 139
1135, 5370 521 1005 1499 2017
1136, 34161 422 1 2 3
1137, 1600 1786 3017 3792 4106
1144, 32305 761 1069 1408 1419
1145, 245 684 1369 3573 6157
1146, 2455 2856 3590 4289 5965
1148, 464 735 1193 2115 2560
1151, 1641 17735 23021 25180 31857
1152, 1690 4352 5415 13133 16800
1157, 18181 32407 836 953 1483
1159, 7919 22406 32945 35863 209
1161, 1305 12206 16934 20697 222
1163, 1 2 3 4 5
1165, 28803 33752 225 1358 1811
1173, 4364 5479 20162 21471 31841
1175, 119 183 417 730 861
1177, 29345 1 2 3 4
1178, 9141 12304 21902 21990 28588
1180, 3691 14781 23797 62 1262
1181, 1 2 3 4 5
1184, 2065 8604 11244 12262 28204
1189, 9431 12081 14543 20034 20111
1190, 8402 12995 389 425 477
1193, 934 1619 1650 2768 3709
1201, 7314 219 303 481 510
1204, 438 2101 2142 2269 2402
1205, 1152 1337 14062 29696 35035
1218, 30212 391 1250 4659 5233
1222, 3 6 32 90 100
1224, 56 119 730 1183 1208
1229, 438 1086 1155 1358 1511
1233, 12645 18902 31809 1 398
1235, 26997 27563 97 5349 5457
1236, 8304 11634 31003 340 729
1238, 5997 13454 13635 19004 26014
1240, 10285 1624 4083 7153 16094
1249, 53 56 119 304 335
1256, 12044 27163 28896 33008 36730
1263, 126 203 258 290 421
1264, 4765 30253 1 2 3
1279, 103 1855 9623 10046 12246
1280, 3076 9075 10167 13352 21677
1282, 207 1934 2023 4471 4897
1289, 6038 7145 12954 14327 16668
1291, 651 14643 15914 20327 167
1292, 2039 14327 741 1312 2900
1297, 14104 397 1201 2008 2215
1298, 25541 1 2 3 4
1314, 3063 8312 17485 1 2
1316, 15043 36462 389 514 566
1322, 10024 46 123 281 318
1327, 11989 23758 37054 2656 17063
1333, 1472 18034 174 272 685
1334, 521 713 1005 1123 1499
1335, 5935 10268 15955 26816 27030
1336, 4795 15388 20666 22761 24482
1343, 10622 31498 663 988 1118
1345, 13317 36 207 1921 2023
1346, 34119 1 2 3 4
1348, 27 65 183 320 377
1356, 376 890 2372 2879 3238
1361, 1331 26173 521 1005 1350
1365, 188 230 326 506 631
1373, 23880 1390 1424 5032 5824
1378, 6570 13430 29572 31925 35229
1379, 7939 10706 13055 13536 23080
1387, 1097 1086 1358 1511 1811
1391, 776 12205 22160 22549 24927
1405, 9002 18111 113 901 989
1406, 658 4405 11341 14550 19136
1408, 1 2 3 4 5
1416, 340 369 684 1016 1195
1417, 3036 18394 22787 56 1155
1418, 5408 302 312 342 1123
1420, 471 811 913 1311 1439
1423, 18125 22420 438 2142 2269
1426, 11064 14103 21472 28831 148
1428, 27 898 941 2455 2856
1431, 5397 1044 1990 2947 3478
1433, 62 312 330 567 645
1436, 1 2 3 4 5
1438, 1311 5548 6693 9498 11887
1444, 572 3613 6705 7087 7542
1445, 9143 14250 17531 18792 21804
1447, 218 1710 2374 2778 4665
1452, 3244 3547 12527 15553 18050
1453, 521 691 1005 1499 1751
1463, 230 514 572 631 959
1470, 12509 4130 9579 18291 22113
1473, 330 471 567 645 811
1474, 56 65 2865 2933 3017
1476, 15527 18736 23242 311 1590
1481, 274 1267 2272 2796 4572
1484, 3807 4898 15388 17992 25843
1486, 11989 23758 37054 376 472
1487, 215 222 277 413 539
1493, 1 2 3 4 5
1501, 78 217 283 333 382
1502, 23000 296 1559 1943 2314
1503, 1155 1608 2007 2139 2199
1506, 1312 3198 3429 5179 5994
1508, 320 4083 18542 27041 33938
1509, 1155 1608 2007 2199 2281
1510, 30054 56 188 875 1155
1511, 6408 15775 18782 18916 19680
1516, 534 1312 5737 6365 9190
1527, 4407 4646 10328 32538 741
1528, 53 119 291 304 461
1538, 1333 3002 3930 5538 6272
1547, 2123 2914 3805 8434 16969
1551, 1633 31089 16 126 312
1555, 8640 11471 13399 15976 17752
1560, 18798 18980 26109 27114 34288
1564, 15993 27 273 320 683
1572, 2590 9304 11424 14819 17889
1576, 15121 1298 1314 2039 2904
1577, 1531 3218 3461 8639 12356
1578, 428 774 1572 3734 4875
1587, 1649 5737 6365 9190 11062
1588, 13397 1921 2657 4305 4502
1606, 462 465 1612 1644 2019
1607, 9356 1 2 3 4
1617, 176 300 514 566 694
1620, 11507 25488 521 733 1005
1624, 34556 6504 22877 31660 12954
1626, 1 2 3 4 5
1627, 1154 1388 1501 11991 13616
1635, 1 2 3 4 5
1636, 389 887 1110 6620 7623
1637, 2486 7707 28746 241 245
1638, 3 32 90 182 224
1641, 863 997 1130 1884 2061
1642, 155 389 656 887 1110
1643, 330 435 472 503 567
1644, 27 46 281 400 422
1645, 35374 1 2 3 4
1647, 1 2 3 4 5
1648, 27 89 101 197 230
1649, 30765 36389 26528 29122 34359
1657, 36 89 129 207 389
1658, 7817 30369 33554 107 438
1661, 15589 1 2 3 4
1663, 3294 6443 8129 15839 18837
1664, 62 101 380 774 1112
1667, 691 4034 4526 6868 7615
1670, 16295 35826 596 617 662
1675, 28568 1105 3365 4913 5831
1681, 46 62 281 1262 1720
1684, 399 1099 1342 1874 2590
1685, 1610 7887 10435 19440 19772
1686, 1 2 3 4 5
1693, 4911 6299 6842 10353 12013
1696, 1 2 3 4 5
1699, 11734 20518 56 257 1155
1707, 1 2 3 4 5
1713, 186 3343 5619 11578 11835
1719, 2455 2856 2916 3324 4148
1723, 1534 13027 14720 16743 188
1726, 224 3407 5221 5871 7552
1727, 2726 6610 8915 9278 10565
1728, 22739 31431 778 1140 5143
1734, 4711 4746 12275 19795 30607
1739, 64 74 139 145 186
1740, 422 16343 23477 25946 28345
1750, 6504 22877 31660 215 222
1756, 1097 1 2 3 4
1757, 5370 241 482 849 1029
1760, 415 521 1005 1499 2017
1761, 1865 3359 3914 4656 5602
1764, 1938 2028 3711 4106 5238
1765, 53 539 5345 8064 8879
1766, 1167 1839 4667 5960 13968
1767, 6563 9711 12532 15304 15381
1768, 23163 33150 56 207 622
1773, 13 1589 3516 5330 7861
1782, 6126 34067 16 319 516
1785, 1 2 3 4 5
1786, 6932 11745 24031 438 2142
1787, 21237 8 296 365 409
1788, 36 62 207 622 1262
1789, 55 62 148 188 264
1792, 330 567 645 1462 3401
1796, 376 557 758 890 1094
1800, 698 1540 1570 1621 2318
1803, 7518 98 419 449 466
1804, 330 567 645 1462 3401
1805, 103 238 424 711 786
1806, 570 704 1705 4042 4297
1807, 1212 389 887 1110 1451
1808, 521 665 1005 1499 1773
1812, 10620 20857 1195 1560 3327
1813, 230 240 631 1300 1388
1816, 19636 23526 29329 167 651
1818, 209 247 419 500 538
1820, 1 2 3 4 5
1823, 3478 3516 5330 7511 11598
1827, 1005 2017 3296 11419 12022
1829, 1 2 3 4 5
1833, 115 195 330 357 371
1845, 130 312 958 1087 1123
1857, 706 837 1278 1644 2103
1858, 1232 1681 2539 5132 9938
1862, 56 62 116 128 158
1866, 7848 21783 26823 1 2
1874, 13 784 965 4268 4958
1875, 1511 1619 1883 2542 3316
1876, 651 7329 23758 25482 32960
1879, 46 281 422 1122 1131
1881, 1409 2089 3862 5363 6408
1883, 546 1003 1102 1177 4106
1885, 1 2 3 4 5
1888, 1797 10228 18146 230 631
1898, 27379 24986 1 2 3
1899, 1833 5236 23132 25012 25852
1900, 526 8743 15467 18514 23960
1901, 2253 4297 6737 6932 22110
1906, 3762 3982 5278 6061 7057
1910, 1965 290 308 472 582
1911, 8398 10135 14407 16246 16778
1918, 33620 2656 17063 34139 1
1919, 2796 438 462 1100 1951
1920, 62 1262 1720 1747 1838
1933, 9329 1 2 3 4
1935, 28717 447 884 959 988
1936, 103 122 125 131 223
1938, 953 4109 4617 8366 8660
1940, 7375 13522 30607 1 2
1941, 655 1465 1624 2074 2149
1943, 3989 26109 1 2 3
1944, 377 1024 1388 1713 1893
1945, 4172 101 152 323 380
1947, 1 2 3 4 5
1948, 238 302 1068 1468 1778
1950, 1741 1956 4379 4845 4930
1952, 1 2 3 4 5
1954, 778 1140 5143 10219 10251
1955, 188 1416 11721 14073 23856
1956, 56 2933 3017 5388 8613
1957, 2740 6875 8147 24111 27044
1963, 62 119 157 403 730
1964, 18396 126 217 421 517
1976, 14 30 130 274 371
1977, 735 22240 26400 27138 34525
1978, 631 1300 1423 3583 3881
1981, 25102 1 2 3 4
1985, 246 5686 23639 257 1504
1986, 15842 15954 18266 18759 19724
1991, 1483 7495 10781 12943 23576
1993, 2199 2922 4092 4389 5405
1999, 1470 30746 139 735 807
2007, 2139 4092 8423 14312 18980
2009, 3218 3461 8639 12356 14100
2011, 21673 22013 23512 33536 1786
2013, 22294 30427 46 281 730
2017, 1195 1607 2001 2493 2897
2020, 3083 2065 2896 3539 3585
2027, 7468 23948 3721 3964 4690
2028, 29113 3807 4898 15388 17992
2037, 1911 6505 12506 22564 24844
2040, 129 2702 4275 14214 17578
2041, 11654 23880 427 961 972
2042, 7748 17873 22862 32200 32860
2045, 56 904 1031 2933 3020
2051, 11247 12931 20901 34483 447
2052, 2699 7295 9800 13019 13238
2053, 22739 31431 56 765 929
2054, 3137 7245 8964 12863 13862
2058, 1 2 3 4 5
2060, 36149 188 506 1155 1608
2061, 1 2 3 4 5
2066, 26109 3134 4535 4613 5076
2072, 1 2 3 4 5
2073, 1 2 3 4 5
2080, 15273 25560 330 1462 2509
2081, 210 422 919 1387 1407
2084, 389 682 887 1110 1969
2086, 9192 33830 34829 1 2
2090, 12948 2455 2673 2856 4014
2091, 230 265 438 631 761
2095, 415 2074 2467 2842 3309
2097, 1 2 3 4 5
2106, 6932 11745 24031 46 394
2108, 32 182 328 357 374
2117, 1 2 3 4 5
2119, 639 4352 5415 12515 13133
2121, 5421 15589 16024 23427 24770
2124, 584 1396 1549 1717 2624
2129, 377 442 774 992 1008
2130, 1 2 3 4 5
2132, 2139 18980 1155 1608 2007
2133, 4711 4746 28876 1 2
2135, 1446 19164 30176 5935 1
2136, 14730 21630 221 241 482
2137, 1 2 3 4 5
2146, 2296 10295 113 208 1941
2147, 85 241 299 324 482
2149, 241 438 482 849 933
2155, 16856 26572 33102 56 1312
2156, 438 3146 9999 22155 27088
2157, 1179 25101 30724 33171 34092
2164, 129 389 887 1110 5362
2167, 27379 24986 702 973 976
2168, 3126 4062 4614 4617 5739
2179, 2900 3832 4221 6847 7052
2182, 1624 1812 3761 6272 7042
2186, 20769 21477 22013 35683 398
2195, 27561 684 6157 7466 8837
2202, 928 5478 8720 9625 11094
2212, 4380 7471 13 46 70
2227, 20885 34483 175 447 651
2236, 2475 3828 6927 12390 14279
2244, 748 1229 1293 2638 2737
2247, 10992 71 1277 1553 1844
2248, 2061 22321 33342 1 2
2254, 462 465 2323 3467 4366
2257, 222 215 277 413 423
2261, 1 2 3 4 5
2263, 99 241 482 530 849
2265, 6831 9345 25820 1733 2000
2268, 29988 733 11503 13051 13169
2270, 4868 22078 28528 29212 375
2272, 192 903 3812 4343 5534
2273, 8842 336 616 1466 1743
2274, 9249 9498 10035 22756 29371
2280, 20096 29274 27 557 898
2285, 20096 27771 35096 730 1183
2287, 1162 2411 2766 4117 4191
2290, 36 39 80 105 123
2298, 56 514 566 861 862
2305, 3073 1583 12984 15965 27603
2306, 3189 3971 4017 4140 8101
2312, 465 815 1017 1353 2312
2313, 1 2 3 4 5
2319, 19240 21767 33683 1 2
2320, 46 741 3657 4044 5441
2324, 14488 17795 22393 31081 34971
2326, 29988 682 1969 3673 3832
2330, 15254 1 2 3 4
2338, 395 929 1337 3928 5548
2341, 36 207 622 680 1350
2345, 1770 381 438 527 901
2346, 2641 5046 5751 5840 6169
2347, 12275 13129 27625 34712 34795
2351, 5393 6190 7237 23082 27470
2352, 1 10150 10726 22264 30352
2357, 2402 21875 113 733 1610
2360, 6693 7514 13140 17789 21546
2361, 4628 8791 12995 16498 21645
2366, 56 2933 3578 5254 5388
2368, 33554 438 447 785 1921
2369, 2047 22564 332 438 1100
2374, 1 2 3 4 5
2379, 14650 32617 215 277 413
2388, 30996 101 323 375 380
2394, 16 64 319 372 542
2397, 3832 10552 17410 19711 21756
2398, 6464 26872 34325 36048 9441
2399, 46 62 281 546 652
2403, 6675 8794 12509 20404 33424
2404, 2224 7223 13049 14394 33918
2407, 1155 1608 2007 2139 2199
2409, 3020 22894 23357 56 380
2410, 11000 12319 16024 23427 24770
2414, 13 662 1011 2149 3542
2421, 33081 36571 10042 23763 30698
2426, 32456 2740 6875 8147 10860
2428, 9635 25471 26134 26571 106
2435, 16 53 119 241 304
2442, 22245 119 126 135 438
2448, 80 105 188 702 903
2449, 19722 471 811 913 939
2452, 230 631 1300 1423 2019
2455, 57 116 128 158 163
2466, 35968 1 2 3 4
2467, 19101 2264 3116 6492 6967
2472, 11164 18448 215 222 277
2474, 447 2962 7862 10913 10972
2480, 1 2 3 4 5
2489, 46 281 2028 3657 3711
2496, 1174 1823 2113 2279 2534
2500, 218 1672 1710 1935 2374
2502, 1 2 3 4 5
2504, 1 2 3 4 5
2506, 253 710 965 3198 3429
2508, 62 428 758 810 1235
2512, 55 408 428 570 1572
2519, 836 1228 1668 1672 1736
2520, 12319 36888 389 517 761
2521, 113 422 4315 5336 15947
2524, 253 710 965 3198 3429
2528, 1174 1823 2113 2279 2534
2543, 330 521 567 645 1005
2547, 6693 21546 31886 34507 684
2549, 255 919 929 1337 1485
2551, 9292 29049 30081 32188 33122
2557, 167 354 1370 1485 1589
2560, 27 29 47 63 91
2561, 527 572 1921 2082 2980
2564, 1 2 3 4 5
2569, 13497 37074 36 207 622
2570, 10712 20399 64 424 430
2571, 23996 1921 4305 6209 6545
2581, 1 2 3 4 5
2582, 417 1252 1407 1592 1657
2585, 3482 36648 527 929 1337
2591, 3954 4535 6241 6669 8346
2595, 6464 21645 27 80 105
2597, 31666 1 103 238 663
2599, 24621 36667 89 1092 1124
2602, 1348 1633 2729 3761 3902
2603, 21506 7512 9441 10532 18090
2604, 327 546 652 761 852
2610, 27 240 320 342 713
2617, 16173 28362 28536 28646 29817
2621, 36698 120 389 570 743
2623, 8950 19521 19975 21314 21551
2624, 8837 11238 11599 13435 16479
2629, 62 65 462 1262 1720
2631, 6957 13647 16301 16943 19710
2633, 23880 5179 45 89 256
2638, 31701 47 63 301 389
2644, 230 308 2032 2274 3220
2645, 18604 23259 30018 31188 805
2647, 19401 1855 8350 9623 18555
2648, 62 1262 1720 1747 1838
2651, 16136 19888 1866 16861 1
2654, 5139 32678 35692 861 1123
2655, 684 1033 1483 2291 2871
2658, 17332 4765 20025 25141 30926
2661, 15170 28937 29833 1 2
2662, 1798 10812 74 257 314
2667, 1 2 3 4 5
2674, 62 1262 1747 5696 7460
2675, 3989 26109 1 2 3
2680, 19633 22886 29212 35599 139
2686, 1 2 3 4 5
2690, 14 756 864 1032 1364
2696, 233 961 2531 2857 3627
2697, 617 1676 1773 1949 2550
2699, 35421 65 330 567 645
2701, 36 46 56 89 198
2709, 1093 2485 2977 3144 5547
2712, 5959 10507 22342 23856 684
2713, 19903 326 1181 2340 3308
2716, 135 1946 3490 4232 5342
2718, 1298 2904 4084 4473 4987
2721, 1 2 3 4 5
2728, 143 380 397 581 1112
2729, 647 929 1337 1379 1911
2734, 39 176 233 300 694
2737, 188 506 1155 1608 2007
2743, 123 318 741 1399 1503
2751, 943 4109 25761 34306 36050
2762, 4600 11162 12501 18450 16
2764, 3465 4380 9969 12269 22245
2772, 11008 11643 12696 18359 1
2775, 188 4262 8709 11927 15480
2776, 2039 14327 20464 34817 423
2782, 1 2 3 4 5
2784, 12995 29849 35709 546 652
2785, 713 5268 26309 257 475
2795, 9382 13105 18799 29335 35328
2800, 36317 230 631 713 1007
2801, 4992 9146 10936 12416 13399
2808, 36595 126 131 242 330
2812, 381 527 1509 1726 2082
2813, 11017 11654 13936 16856 23888
2816, 1 2 3 4 5
2823, 356 1543 5305 5888 6058
2829, 46 281 422 1899 2028
2830, 1 2 3 4 5
2832, 17467 53 119 250 291
2835, 7848 21783 26823 1 2
2837, 336 475 1122 1131 1585
2839, 6869 20181 34557 215 222
2843, 1 2 3 4 5
2845, 27 91 129 320 389
2850, 1388 23393 1 2 3
2860, 3192 6290 6743 7536 9956
2862, 3892 4422 5163 5240 5437
2865, 1 2 3 4 5
2867, 9147 11116 13044 27475 30727
2869, 245 4280 4397 18338 20464
2875, 691 3467 5281 6868 7115
2877, 1 2 3 4 5
2880, 988 14658 33488 167 663
2883, 50 3126 4012 4062 5814
2884, 3126 4062 4614 4617 5739
2886, 56 64 241 482 712
2888, 2149 3040 5134 5337 8263
2895, 7875 97 240 257 274
2903, 34357 56 62 312 330
2904, 1 2 3 4 5
2908, 129 2353 2586 2827 5098
2909, 1855 24895 4792 4972 5455
2914, 11640 19272 123 155 318
2917, 8331 18456 10343 35964 36003
2921, 1 2 3 4 5
2926, 2300 2635 3879 3963 4640
2933, 1097 13284 1 2 3
2935, 89 130 241 312 419
2951, 1 2 3 4 5
2957, 1005 1302 1463 2017 2812
2964, 5786 27380 116 1362 1740
2967, 188 16704 21767 22894 23856
2968, 13399 15976 2149 2558 2852
2978, 225 4045 24516 28792 684
2985, 546 1280 1322 1561 1594
2990, 56 380 945 955 1112
2993, 330 567 645 1462 1726
2996, 31960 33849 369 495 810
2997, 500 684 1118 2726 5724
2998, 1 2 3 4 5
3001, 1 2 3 4 5
3003, 36504 101 323 380 386
3014, 2558 7532 12986 17804 18113
3017, 265 5017 12498 13563 13683
3019, 4614 9981 11703 12739 14403
3020, 9410 13399 15976 2558 2852
3023, 1 2 3 4 5
3028, 53 119 154 730 1142
3032, 46 281 376 453 557
3041, 46 241 281 422 482
3043, 33527 37105 29695 64 74
